entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-07-11 05:00:00+00:00,2025-07-11 09:47:00+00:00,SL,-19692.641850313994,1657857.450808518,1h,1,US30
2025-07-11 05:00:00+00:00,2025-07-11 09:57:00+00:00,SL,-19602.863276862117,1957341.9538146108,1h,1,US500
2025-07-11 07:00:00+00:00,2025-07-11 07:21:00+00:00,SL,-19871.711490745074,1637985.739317773,1h,1,US30
2025-07-11 09:00:00+00:00,2025-07-11 14:22:00+00:00,SL,9978.2217420419,1647963.9610598148,1h,-1,US30
2025-07-11 09:00:00+00:00,2025-07-11 18:42:00+00:00,SL,-19660.24915359599,1937681.704661015,1h,-1,US500
2025-07-11 11:00:00+00:00,2025-07-14 13:38:00+00:00,SL,9984.717890727816,1657948.6789505426,1h,-1,US30
2025-07-11 11:00:00+00:00,2025-07-11 18:00:00+00:00,SL,-19666.65024961849,1918015.0544113964,1h,-1,US500
2025-07-11 12:00:00+00:00,2025-07-14 13:46:00+00:00,SL,9983.112071947113,1667931.7910224898,4h,-1,US30
2025-07-11 12:00:00+00:00,2025-07-14 13:26:00+00:00,SL,9998.365404963663,1928013.41981636,4h,-1,US500
2025-07-11 13:00:00+00:00,2025-07-11 13:30:00+00:00,SL,-19610.196384285286,1908403.2234320748,1h,-1,US500
2025-07-11 13:00:00+00:00,2025-07-14 02:13:00+00:00,SL,9986.64399658955,1615759.6372268759,4h,1,XAUUSD
2025-07-11 13:00:00+00:00,2025-07-11 13:56:00+00:00,SL,9949.72407156469,1677881.5150940544,1h,-1,US30
2025-07-14 05:00:00+00:00,2025-07-14 07:00:00+00:00,SL,-19907.691499547578,1193137.7535165001,4h,1,XAGUSD
2025-07-14 06:00:00+00:00,2025-07-14 07:53:00+00:00,SL,-19671.78767510597,1888731.4357569688,1h,-1,US500
2025-07-14 08:00:00+00:00,2025-07-14 09:24:00+00:00,SL,-19685.09753134277,1869046.338225626,4h,-1,US500
2025-07-15 05:00:00+00:00,2025-07-15 16:56:00+00:00,SL,-19824.526941924807,1849221.811283701,1h,1,US500
2025-07-15 05:00:00+00:00,2025-07-15 08:18:00+00:00,SL,-19864.39394431403,1658017.1211497404,1h,1,US30
2025-07-15 07:00:00+00:00,2025-07-15 14:52:00+00:00,SL,-19735.763235996932,1829486.0480477042,1h,1,US500
2025-07-15 07:00:00+00:00,2025-07-15 08:09:00+00:00,SL,-19829.874835153467,1638187.2463145868,1h,1,US30
2025-07-15 08:00:00+00:00,2025-07-15 12:22:00+00:00,SL,-19860.998588375944,1618326.2477262109,4h,1,US30
2025-07-15 08:00:00+00:00,2025-07-15 16:56:00+00:00,SL,-19822.443223826678,1809663.6048238776,4h,1,US500
2025-07-15 13:00:00+00:00,2025-07-15 13:34:00+00:00,SL,9935.33953958294,1628261.5872657937,1h,1,US30
2025-07-15 13:00:00+00:00,2025-07-16 15:05:00+00:00,SL,9991.081746497292,1625750.718973373,1h,-1,XAUUSD
