entry_time,exit_time,result,pnl,equity,tf,dir,pair
2025-01-17 11:00:00+00:00,2025-01-17 13:33:00+00:00,TP,34200.99238611033,1480225.3698907804,1h,1,US30
2025-01-17 11:00:00+00:00,2025-01-17 11:40:00+00:00,SL,-56489.764994104,741723.7209674984,1h,-1,NAS100
2025-01-17 12:00:00+00:00,2025-01-17 13:03:00+00:00,SL,-45832.99598653238,695890.724980966,1h,-1,NAS100
2025-01-17 13:00:00+00:00,2025-01-17 14:13:00+00:00,TP,34196.562090974265,1514421.9319817547,1h,1,US30
2025-01-17 14:00:00+00:00,2025-01-21 00:53:00+00:00,SL,9997.588610490404,1474832.787556859,4h,1,US500
2025-01-17 14:00:00+00:00,2025-01-21 00:58:00+00:00,SL,10000.0,1524421.9319817547,4h,1,US30
2025-01-20 06:00:00+00:00,2025-01-20 14:26:00+00:00,TP,34318.74496734061,1558740.6769490954,4h,1,US30
2025-01-20 06:00:00+00:00,2025-01-20 13:30:00+00:00,SL,-19490.459430570645,1455342.3281262883,4h,1,US500
2025-01-20 07:00:00+00:00,2025-01-20 08:27:00+00:00,SL,9985.770550121031,1465328.0986764093,1h,1,US500
2025-01-20 07:00:00+00:00,2025-01-20 08:27:00+00:00,SL,10000.0,1568740.6769490954,1h,1,US30
2025-01-20 08:00:00+00:00,2025-01-20 13:30:00+00:00,SL,-19474.44845325703,1445853.6502231522,4h,1,US500
2025-01-20 08:00:00+00:00,2025-01-20 12:19:00+00:00,SL,-19443.306212672822,1549297.3707364227,1h,1,US30
2025-01-20 10:00:00+00:00,2025-01-20 12:25:00+00:00,SL,-19443.306212672825,1529854.06452375,4h,1,US30
2025-01-20 10:00:00+00:00,2025-01-20 12:25:00+00:00,SL,-19479.45518589483,1426374.1950372574,4h,1,US500
2025-01-21 06:00:00+00:00,2025-01-21 11:30:00+00:00,SL,10000.0,1539854.06452375,4h,1,US30
2025-01-21 07:00:00+00:00,2025-01-21 08:42:00+00:00,TP,34122.282510121106,1460496.4775473785,1h,1,US500
2025-01-21 08:00:00+00:00,2025-01-21 12:03:00+00:00,SL,9995.066459634287,1470491.5440070129,4h,1,US500
2025-01-21 08:00:00+00:00,2025-01-21 11:18:00+00:00,SL,10000.0,1549854.06452375,4h,1,US30
2025-01-21 09:00:00+00:00,2025-01-21 11:32:00+00:00,SL,9995.246482609455,1480486.7904896224,1h,1,US500
2025-01-21 09:00:00+00:00,2025-01-21 11:17:00+00:00,SL,10000.0,1559854.06452375,1h,1,US30
2025-01-21 10:00:00+00:00,2025-01-22 16:36:00+00:00,TP,34266.59964183333,1514753.3901314556,4h,1,US500
2025-01-21 10:00:00+00:00,2025-01-21 18:17:00+00:00,TP,34160.57565855922,1594014.6401823093,4h,1,US30
2025-01-21 15:00:00+00:00,2025-01-21 15:34:00+00:00,SL,-19391.025376441525,863663.6163402323,1h,1,XAUUSD
2025-01-21 15:00:00+00:00,2025-01-22 12:20:00+00:00,TP,34203.79046724824,1628218.4306495576,1h,1,US30
2025-01-22 05:00:00+00:00,2025-01-22 14:54:00+00:00,TP,34176.28483476152,1548929.674966217,1h,1,US500
2025-01-22 06:00:00+00:00,2025-01-22 14:54:00+00:00,TP,34181.36404385568,1583111.0390100726,4h,1,US500
2025-01-22 08:00:00+00:00,2025-01-22 09:11:00+00:00,TP,34156.6866813836,1617267.725691456,4h,1,US500
2025-01-22 08:00:00+00:00,2025-01-22 08:41:00+00:00,TP,34231.61582967769,1662450.0464792354,4h,1,US30
2025-01-22 09:00:00+00:00,2025-01-23 07:42:00+00:00,SL,9993.21026946759,1627260.9359609238,1h,1,US500
2025-01-22 09:00:00+00:00,2025-01-22 14:32:00+00:00,SL,10000.0,1672450.0464792354,1h,1,US30
2025-01-22 10:00:00+00:00,2025-01-23 16:19:00+00:00,TP,34306.93084697882,1706756.9773262143,4h,1,US30
2025-01-22 10:00:00+00:00,2025-01-23 02:06:00+00:00,SL,9994.653555146664,1637255.5895160704,4h,1,US500
2025-01-22 11:00:00+00:00,2025-01-22 14:30:00+00:00,SL,9982.339955850306,1647237.9294719207,1h,1,US500
2025-01-22 13:00:00+00:00,2025-01-22 13:01:00+00:00,TP,34091.64879259254,897755.2651328249,4h,1,XAUUSD
2025-01-22 13:00:00+00:00,2025-01-22 14:30:00+00:00,SL,9985.153764581477,1657223.0832365023,1h,1,US500
2025-01-22 14:00:00+00:00,2025-01-22 21:02:00+00:00,SL,9994.19846932777,1667217.28170583,4h,1,US500
2025-01-22 14:00:00+00:00,2025-01-27 01:42:00+00:00,SL,10000.0,1716756.9773262143,4h,1,US30
2025-01-22 15:00:00+00:00,2025-01-22 20:50:00+00:00,SL,9993.27731092453,1677210.5590167546,1h,1,US500
2025-01-22 15:00:00+00:00,2025-01-23 08:33:00+00:00,SL,-28138.176591718526,667752.5483892474,1h,1,NAS100
2025-01-23 05:00:00+00:00,2025-01-23 07:07:00+00:00,SL,-19558.866377742164,1657651.6926390124,1h,1,US500
2025-01-23 09:00:00+00:00,2025-01-23 11:01:00+00:00,SL,9996.80108886547,907752.0662216904,1h,-1,XAUUSD
2025-01-23 10:00:00+00:00,2025-01-23 14:41:00+00:00,TP,34319.366763148646,1751076.344089363,4h,1,US30
2025-01-23 10:00:00+00:00,2025-01-23 16:02:00+00:00,TP,34262.14655173862,1691913.839190751,1h,1,US500
2025-01-23 12:00:00+00:00,2025-01-23 15:56:00+00:00,TP,34282.52536149719,1785358.8694508602,1h,1,US30
2025-01-23 12:00:00+00:00,2025-01-23 16:23:00+00:00,TP,34268.88186688477,1726182.7210576357,1h,1,US500
2025-01-23 14:00:00+00:00,2025-01-23 16:21:00+00:00,TP,34306.930846979645,1819665.8002978398,4h,1,US30
2025-01-23 14:00:00+00:00,2025-01-23 20:53:00+00:00,TP,34225.491995006996,1760408.2130526428,4h,1,US500
2025-01-23 15:00:00+00:00,2025-01-23 20:57:00+00:00,TP,34250.03653050343,1853915.8368283433,1h,1,US30
2025-01-23 15:00:00+00:00,2025-01-23 20:50:00+00:00,TP,34220.44001718194,1794628.6530698247,1h,1,US500
2025-01-24 06:00:00+00:00,2025-01-24 07:52:00+00:00,SL,-62168.24529252168,605584.3030967257,1h,1,NAS100
2025-01-24 07:00:00+00:00,2025-01-24 07:15:00+00:00,SL,-79813.13346364484,525771.1696330808,1h,1,NAS100
2025-01-24 10:00:00+00:00,2025-01-24 14:55:00+00:00,SL,3617.8956510688595,529389.0652841497,1h,1,NAS100
2025-01-24 11:00:00+00:00,2025-01-24 14:54:00+00:00,SL,3056.784660766677,532445.8499449164,1h,1,NAS100
2025-01-24 12:00:00+00:00,2025-01-24 14:54:00+00:00,SL,2736.8281481653535,535182.6780930818,1h,1,NAS100
2025-01-24 13:00:00+00:00,2025-01-24 14:15:00+00:00,SL,9991.161658391238,917743.2278800816,4h,1,XAUUSD
2025-01-24 14:00:00+00:00,2025-01-26 23:00:00+00:00,SL,-24594.23597519131,510588.4421178905,4h,1,NAS100
2025-01-27 05:00:00+00:00,2025-01-28 16:10:00+00:00,SL,9998.339272013067,927741.5671520947,4h,-1,XAUUSD
2025-01-27 05:00:00+00:00,2025-01-27 07:13:00+00:00,TP,34234.677516091986,1828863.3305859168,1h,-1,US500
2025-01-27 06:00:00+00:00,2025-01-27 10:33:00+00:00,TP,34110.36531308967,1862973.6958990064,4h,-1,US500
2025-01-27 06:00:00+00:00,2025-01-28 13:15:00+00:00,SL,9996.915466594479,990266.4522055928,1h,-1,XAGUSD
2025-01-27 08:00:00+00:00,2025-01-27 09:07:00+00:00,SL,-19387.3514743621,908354.2156777326,1h,-1,XAUUSD
2025-01-27 10:00:00+00:00,2025-01-27 14:30:00+00:00,SL,-19168.16156742287,1834747.6752609205,4h,-1,US30
2025-01-27 10:00:00+00:00,2025-01-27 13:19:00+00:00,SL,9998.54721392586,1872972.2431129322,4h,-1,US500
2025-01-27 13:00:00+00:00,2025-01-28 18:31:00+00:00,SL,9997.792039245101,918352.0077169777,1h,-1,XAUUSD
2025-01-27 13:00:00+00:00,2025-01-29 08:30:00+00:00,SL,9997.002697913797,1000263.4549035066,1h,-1,XAGUSD
2025-01-27 14:00:00+00:00,2025-01-27 14:31:00+00:00,SL,-19197.62474035361,1853774.6183725786,4h,-1,US500
2025-01-27 15:00:00+00:00,2025-02-02 23:00:00+00:00,SL,10000.0,1844747.6752609205,1h,1,US30
2025-01-28 05:00:00+00:00,2025-01-28 05:38:00+00:00,SL,-19340.025928885214,1825407.6493320353,1h,1,US30
2025-01-28 06:00:00+00:00,2025-01-28 14:48:00+00:00,SL,10000.0,1835407.6493320353,4h,1,US30
2025-01-28 08:00:00+00:00,2025-01-28 14:47:00+00:00,SL,-19326.569800696183,1834448.0485718825,4h,1,US500
2025-01-28 08:00:00+00:00,2025-01-28 13:30:00+00:00,SL,-19341.838834367663,899010.16888261,1h,-1,XAUUSD
2025-01-28 09:00:00+00:00,2025-01-28 14:15:00+00:00,SL,-19340.909866563612,879669.2590160464,4h,-1,XAUUSD
2025-01-28 12:00:00+00:00,2025-01-28 12:57:00+00:00,SL,9994.39299123918,1844442.4415631217,1h,-1,US500
2025-01-28 13:00:00+00:00,2025-01-28 13:06:00+00:00,SL,9959.522493483844,889628.7815095303,1h,1,XAUUSD
2025-01-29 06:00:00+00:00,2025-01-29 09:05:00+00:00,SL,9993.456319471985,1854435.8978825938,4h,1,US500
2025-01-29 06:00:00+00:00,2025-01-29 07:24:00+00:00,SL,10000.0,1845407.6493320353,4h,1,US30
2025-01-29 07:00:00+00:00,2025-01-29 13:07:00+00:00,SL,-19345.802343102197,1835090.0955394916,1h,1,US500
2025-01-29 07:00:00+00:00,2025-01-29 13:23:00+00:00,SL,-30487.235992437043,480101.20612545346,1h,1,NAS100
2025-01-29 08:00:00+00:00,2025-01-29 13:19:00+00:00,SL,-19341.570160933436,1815748.525378558,4h,1,US500
2025-01-29 10:00:00+00:00,2025-01-29 13:07:00+00:00,SL,-19357.839935082575,1796390.6854434756,4h,1,US500
2025-01-29 12:00:00+00:00,2025-01-29 13:05:00+00:00,SL,-43203.56013440544,436897.645991048,1h,1,NAS100
2025-01-29 14:00:00+00:00,2025-01-29 20:25:00+00:00,SL,9996.824834331555,1806387.5102778072,4h,-1,US500
2025-01-30 07:00:00+00:00,2025-01-30 09:17:00+00:00,TP,34009.86789948049,1879417.5172315158,1h,1,US30
