timestamp,open,high,low,close,volume,tick_count
2024-11-04 20:00:00+00:00,152.144,152.177,152.097,152.145,4909,4909
2024-11-04 21:00:00+00:00,152.15,152.191,152.12,152.127,2815,2815
2024-11-04 22:00:00+00:00,152.127,152.146,152.013,152.114,793,793
2024-11-04 23:00:00+00:00,152.098,152.294,152.098,152.281,2516,2516
2024-11-05 00:00:00+00:00,152.275,152.396,152.111,152.276,7269,7269
2024-11-05 01:00:00+00:00,152.278,152.444,152.21,152.27,6349,6349
2024-11-05 02:00:00+00:00,152.268,152.296,152.16,152.254,5798,5798
2024-11-05 03:00:00+00:00,152.255,152.416,152.223,152.383,4697,4697
2024-11-05 04:00:00+00:00,152.384,152.494,152.38,152.463,5256,5256
2024-11-05 05:00:00+00:00,152.462,152.57,152.351,152.423,4796,4796
2024-11-05 06:00:00+00:00,152.426,152.444,152.263,152.349,5692,5692
2024-11-05 07:00:00+00:00,152.35,152.363,152.176,152.27,6484,6484
2024-11-05 08:00:00+00:00,152.271,152.383,152.168,152.187,7143,7143
2024-11-05 09:00:00+00:00,152.187,152.241,152.08,152.181,6245,6245
2024-11-05 10:00:00+00:00,152.181,152.267,152.138,152.257,5877,5877
2024-11-05 11:00:00+00:00,152.249,152.262,152.137,152.152,3907,3907
2024-11-05 12:00:00+00:00,152.152,152.341,152.081,152.291,5246,5246
2024-11-05 13:00:00+00:00,152.29,152.32,151.956,152.045,6807,6807
2024-11-05 14:00:00+00:00,152.035,152.113,151.77,151.801,8026,8026
2024-11-05 15:00:00+00:00,151.942,152.223,151.798,152.041,12053,12053
2024-11-05 16:00:00+00:00,152.042,152.095,151.898,151.958,8565,8565
2024-11-05 17:00:00+00:00,151.957,151.96,151.59,151.682,6484,6484
2024-11-05 18:00:00+00:00,151.681,151.694,151.366,151.552,8125,8125
2024-11-05 19:00:00+00:00,151.555,151.629,151.329,151.449,6462,6462
2024-11-05 20:00:00+00:00,151.452,151.545,151.387,151.521,6152,6152
2024-11-05 21:00:00+00:00,151.526,151.656,151.496,151.623,3178,3178
2024-11-05 22:00:00+00:00,151.623,151.705,151.429,151.599,950,950
2024-11-05 23:00:00+00:00,151.613,151.905,151.385,151.421,5989,5989
2024-11-06 00:00:00+00:00,151.435,152.923,151.267,152.91,13879,13879
2024-11-06 01:00:00+00:00,152.915,153.117,152.638,152.922,13280,13280
2024-11-06 02:00:00+00:00,152.925,154.107,152.866,154.045,13932,13932
2024-11-06 03:00:00+00:00,154.048,154.334,153.58,153.932,14929,14929
2024-11-06 04:00:00+00:00,153.93,154.088,153.441,153.558,12874,12874
2024-11-06 05:00:00+00:00,153.558,153.772,153.126,153.746,13548,13548
2024-11-06 06:00:00+00:00,153.744,154.39,153.66,154.051,12962,12962
2024-11-06 07:00:00+00:00,154.042,154.131,153.691,153.931,14317,14317
2024-11-06 08:00:00+00:00,153.936,154.139,153.8,153.897,13248,13248
2024-11-06 09:00:00+00:00,153.897,154.03,153.792,153.992,10557,10557
2024-11-06 10:00:00+00:00,153.995,154.177,153.87,153.991,9003,9003
2024-11-06 11:00:00+00:00,153.995,154.249,153.929,154.212,10084,10084
2024-11-06 12:00:00+00:00,154.213,154.463,154.115,154.404,10645,10645
2024-11-06 13:00:00+00:00,154.405,154.436,154.056,154.3,11683,11683
2024-11-06 14:00:00+00:00,154.3,154.475,154.204,154.286,12181,12181
2024-11-06 15:00:00+00:00,154.293,154.361,153.977,154.35,13408,13408
2024-11-06 16:00:00+00:00,154.347,154.662,154.2,154.581,10043,10043
2024-11-06 17:00:00+00:00,154.579,154.68,154.46,154.662,7972,7972
2024-11-06 18:00:00+00:00,154.664,154.71,154.35,154.426,8194,8194
2024-11-06 19:00:00+00:00,154.427,154.556,154.368,154.438,7798,7798
2024-11-06 20:00:00+00:00,154.442,154.572,154.397,154.554,5705,5705
2024-11-06 21:00:00+00:00,154.557,154.66,154.554,154.629,2994,2994
2024-11-06 22:00:00+00:00,154.629,154.64,154.476,154.539,855,855
2024-11-06 23:00:00+00:00,154.519,154.554,154.217,154.315,4588,4588
2024-11-07 00:00:00+00:00,154.316,154.71,154.219,154.575,8843,8843
2024-11-07 01:00:00+00:00,154.579,154.671,154.375,154.505,8609,8609
2024-11-07 02:00:00+00:00,154.506,154.526,154.327,154.436,7916,7916
2024-11-07 03:00:00+00:00,154.436,154.524,154.27,154.315,6840,6840
2024-11-07 04:00:00+00:00,154.322,154.375,153.93,154.175,6795,6795
2024-11-07 05:00:00+00:00,154.171,154.284,153.98,154.009,6263,6263
2024-11-07 06:00:00+00:00,154.003,154.2,153.929,153.93,8078,8078
2024-11-07 07:00:00+00:00,153.929,154.005,153.64,153.998,10319,10319
2024-11-07 08:00:00+00:00,154.0,154.07,153.816,154.041,9790,9790
2024-12-03 00:00:00+00:00,149.518,149.93,149.49,149.872,7876,7876
2024-12-03 01:00:00+00:00,149.864,149.972,149.593,149.869,8614,8614
2024-12-03 02:00:00+00:00,149.871,149.995,149.78,149.861,6742,6742
2024-12-03 03:00:00+00:00,149.86,150.137,149.842,150.093,6553,6553
2024-12-03 04:00:00+00:00,150.094,150.219,150.045,150.144,5396,5396
2024-12-03 05:00:00+00:00,150.144,150.234,149.98,150.025,5541,5541
2024-12-03 06:00:00+00:00,150.024,150.164,149.961,150.107,5402,5402
2024-12-03 07:00:00+00:00,150.101,150.129,149.872,150.009,7172,7172
2024-12-03 08:00:00+00:00,150.007,150.182,149.81,149.917,9253,9253
2024-12-03 09:00:00+00:00,149.915,149.952,149.77,149.813,7752,7752
2024-12-03 10:00:00+00:00,149.815,150.08,149.763,150.045,6318,6318
2024-12-03 11:00:00+00:00,150.051,150.104,149.68,149.726,6478,6478
2024-12-03 12:00:00+00:00,149.724,149.872,149.59,149.685,7165,7165
2024-12-03 13:00:00+00:00,149.677,149.696,148.79,148.855,9434,9434
2024-12-03 14:00:00+00:00,148.854,149.073,148.64,148.812,11626,11626
2024-12-03 15:00:00+00:00,148.815,149.252,148.74,149.148,13792,13792
2024-12-03 16:00:00+00:00,149.151,149.517,149.077,149.115,10385,10385
2024-12-03 17:00:00+00:00,149.121,149.507,149.08,149.205,8506,8506
2024-12-03 18:00:00+00:00,149.204,149.21,148.97,149.037,7208,7208
2024-12-03 19:00:00+00:00,149.039,149.535,148.961,149.502,6017,6017
2024-12-03 20:00:00+00:00,149.502,149.519,149.398,149.455,5138,5138
2024-12-03 21:00:00+00:00,149.464,149.642,149.439,149.607,3571,3571
2024-12-03 22:00:00+00:00,149.607,149.663,149.5,149.6,796,796
2024-12-03 23:00:00+00:00,149.578,149.696,149.557,149.612,3889,3889
2024-12-04 00:00:00+00:00,149.614,149.914,149.519,149.873,8200,8200
2024-12-04 01:00:00+00:00,149.874,150.076,149.678,149.922,8200,8200
2024-12-04 02:00:00+00:00,149.916,149.955,149.687,149.773,7301,7301
2024-12-04 03:00:00+00:00,149.773,149.938,149.62,149.935,7615,7615
2024-12-04 04:00:00+00:00,149.926,150.167,149.873,149.968,7728,7728
2024-12-04 05:00:00+00:00,149.975,150.104,149.879,150.096,6608,6608
2024-12-04 06:00:00+00:00,150.095,150.164,149.855,150.01,6863,6863
2024-12-04 07:00:00+00:00,150.009,150.435,149.98,150.38,8632,8632
2024-12-04 08:00:00+00:00,150.38,150.544,150.29,150.436,9048,9048
2024-12-04 09:00:00+00:00,150.435,150.779,150.43,150.62,9127,9127
2024-12-04 10:00:00+00:00,150.625,150.891,150.611,150.859,7770,7770
2024-12-04 11:00:00+00:00,150.862,151.048,150.77,150.885,7681,7681
2024-12-04 12:00:00+00:00,150.89,151.23,150.853,151.17,7377,7377
2024-12-04 13:00:00+00:00,151.171,151.225,150.797,151.069,10186,10186
2024-12-04 14:00:00+00:00,151.072,151.132,150.804,150.842,9141,9141
2024-12-04 15:00:00+00:00,150.846,150.846,150.28,150.402,12619,12619
2024-12-04 16:00:00+00:00,150.392,150.444,150.04,150.185,9253,9253
2024-12-04 17:00:00+00:00,150.181,150.244,149.991,150.165,7539,7539
2024-12-04 18:00:00+00:00,150.168,150.384,150.026,150.384,5684,5684
2024-12-04 19:00:00+00:00,150.392,150.593,150.216,150.437,8548,8548
2024-12-04 20:00:00+00:00,150.439,150.67,150.427,150.518,6887,6887
2024-12-04 21:00:00+00:00,150.517,150.657,150.482,150.615,4184,4184
2024-12-04 22:00:00+00:00,150.572,150.615,150.448,150.521,957,957
2024-12-04 23:00:00+00:00,150.52,150.773,150.5,150.546,4377,4377
2024-12-05 00:00:00+00:00,150.542,150.542,150.183,150.222,7825,7825
2024-12-05 01:00:00+00:00,150.22,150.681,150.177,150.534,8415,8415
2024-12-05 02:00:00+00:00,150.527,150.564,150.213,150.331,6939,6939
2024-12-05 03:00:00+00:00,150.334,150.344,150.19,150.287,5659,5659
2024-12-05 04:00:00+00:00,150.284,150.422,150.22,150.385,5187,5187
2024-12-05 05:00:00+00:00,150.389,150.393,149.78,149.93,6653,6653
2024-12-05 06:00:00+00:00,149.93,149.93,149.655,149.776,7487,7487
2024-12-05 07:00:00+00:00,149.775,150.02,149.708,149.787,8230,8230
2024-12-05 08:00:00+00:00,149.78,150.21,149.652,150.188,9032,9032
2024-12-05 09:00:00+00:00,150.189,150.314,150.102,150.308,7168,7168
2024-12-05 10:00:00+00:00,150.307,150.346,150.08,150.117,6527,6527
2024-12-05 11:00:00+00:00,150.108,150.235,150.04,150.159,6128,6128
2024-12-05 12:00:00+00:00,150.153,150.502,150.14,150.398,7820,7820
2024-12-05 13:00:00+00:00,150.403,150.693,150.215,150.606,10853,10853
2024-12-05 14:00:00+00:00,150.605,150.615,150.27,150.481,10226,10226
2024-12-05 15:00:00+00:00,150.487,150.503,150.171,150.251,11115,11115
2024-12-05 16:00:00+00:00,150.25,150.338,150.09,150.198,8481,8481
2024-12-05 17:00:00+00:00,150.199,150.216,150.06,150.13,6866,6866
2024-12-05 18:00:00+00:00,150.132,150.351,150.116,150.155,5254,5254
2024-12-05 19:00:00+00:00,150.153,150.153,149.91,150.017,6079,6079
2024-12-05 20:00:00+00:00,150.017,150.106,149.947,150.075,5218,5218
2024-12-05 21:00:00+00:00,150.078,150.124,150.039,150.095,3899,3899
2024-12-05 22:00:00+00:00,150.093,150.152,149.963,150.072,936,936
2024-12-05 23:00:00+00:00,150.064,150.235,150.03,150.12,3644,3644
2024-12-06 00:00:00+00:00,150.116,150.274,149.859,150.106,7596,7596
2024-12-06 01:00:00+00:00,150.102,150.225,150.018,150.04,6979,6979
2024-12-06 02:00:00+00:00,150.038,150.044,149.81,149.831,6386,6386
2024-12-06 03:00:00+00:00,149.83,149.919,149.765,149.879,5828,5828
2024-12-06 04:00:00+00:00,149.88,150.02,149.82,149.979,4962,4962
2024-12-06 05:00:00+00:00,149.977,150.068,149.873,149.932,4748,4748
2024-12-06 06:00:00+00:00,149.932,150.018,149.765,149.862,5382,5382
2024-12-06 07:00:00+00:00,149.858,150.168,149.81,150.089,6769,6769
2024-12-06 08:00:00+00:00,150.092,150.416,150.087,150.369,7622,7622
2024-12-06 09:00:00+00:00,150.365,150.602,150.358,150.575,6313,6313
2024-12-06 10:00:00+00:00,150.575,150.699,150.49,150.571,6224,6224
2025-01-03 00:00:00+00:00,157.36,157.402,157.16,157.209,5239,5239
2025-01-03 01:00:00+00:00,157.209,157.407,157.182,157.276,5138,5138
2025-01-03 02:00:00+00:00,157.276,157.358,157.241,157.313,4963,4963
2025-01-03 03:00:00+00:00,157.31,157.46,157.186,157.305,4617,4617
2025-01-03 04:00:00+00:00,157.31,157.388,157.244,157.281,4490,4490
2025-01-03 05:00:00+00:00,157.282,157.354,157.236,157.299,4403,4403
2025-01-03 06:00:00+00:00,157.291,157.295,157.128,157.171,3601,3601
2025-01-03 07:00:00+00:00,157.16,157.263,157.032,157.136,6797,6797
2025-01-03 08:00:00+00:00,157.135,157.421,157.12,157.325,6511,6511
2025-01-03 09:00:00+00:00,157.324,157.331,157.086,157.25,6613,6613
2025-01-03 10:00:00+00:00,157.251,157.379,157.166,157.369,5363,5363
2025-01-03 11:00:00+00:00,157.371,157.387,157.199,157.243,5013,5013
2025-01-03 12:00:00+00:00,157.243,157.253,157.055,157.161,5177,5177
2025-01-03 13:00:00+00:00,157.158,157.238,157.02,157.182,7032,7032
2025-01-03 14:00:00+00:00,157.181,157.31,157.086,157.123,6847,6847
2025-01-03 15:00:00+00:00,157.274,157.492,157.16,157.392,9865,9865
2025-01-03 16:00:00+00:00,157.39,157.399,157.198,157.202,5720,5720
2025-01-03 17:00:00+00:00,157.214,157.214,156.869,157.164,6173,6173
2025-01-03 18:00:00+00:00,157.168,157.241,157.101,157.162,4053,4053
2025-01-03 19:00:00+00:00,157.164,157.224,157.097,157.201,3247,3247
2025-01-03 20:00:00+00:00,157.202,157.348,157.135,157.334,3485,3485
2025-01-03 21:00:00+00:00,157.333,157.376,157.121,157.149,2254,2254
2025-01-05 22:00:00+00:00,157.131,157.335,157.131,157.33,20,20
2025-01-05 23:00:00+00:00,157.324,157.526,157.324,157.502,2235,2235
2025-01-06 00:00:00+00:00,157.513,157.825,157.496,157.583,4277,4277
2025-01-06 01:00:00+00:00,157.58,157.665,157.48,157.614,3861,3861
2025-01-06 02:00:00+00:00,157.62,157.774,157.56,157.717,5099,5099
2025-01-06 03:00:00+00:00,157.714,157.782,157.648,157.713,4979,4979
2025-01-06 04:00:00+00:00,157.714,157.753,157.655,157.715,3951,3951
2025-01-06 05:00:00+00:00,157.716,157.807,157.673,157.777,3803,3803
2025-01-06 06:00:00+00:00,157.777,157.791,157.62,157.648,4236,4236
2025-01-06 07:00:00+00:00,157.638,157.694,157.52,157.661,5001,5001
2025-01-06 08:00:00+00:00,157.662,157.765,157.615,157.647,6183,6183
2025-01-06 09:00:00+00:00,157.662,157.763,157.573,157.735,5794,5794
2025-01-06 10:00:00+00:00,157.737,157.915,157.67,157.901,5077,5077
2025-01-06 11:00:00+00:00,157.906,157.96,157.16,157.198,10651,10651
2025-01-06 12:00:00+00:00,157.199,157.209,156.613,156.78,9725,9725
2025-01-06 13:00:00+00:00,156.784,156.809,156.237,156.609,10089,10089
2025-01-06 14:00:00+00:00,156.59,157.42,156.46,157.287,11752,11752
2025-01-06 15:00:00+00:00,157.285,157.654,157.19,157.531,9860,9860
2025-01-06 16:00:00+00:00,157.528,157.611,157.343,157.544,7513,7513
2025-01-06 17:00:00+00:00,157.543,157.599,157.46,157.507,4852,4852
2025-01-06 18:00:00+00:00,157.509,157.67,157.422,157.536,4946,4946
2025-01-06 19:00:00+00:00,157.537,157.589,157.467,157.545,4267,4267
2025-01-06 20:00:00+00:00,157.543,157.637,157.48,157.621,3778,3778
2025-01-06 21:00:00+00:00,157.619,157.66,157.579,157.599,2580,2580
2025-01-06 22:00:00+00:00,157.599,157.64,157.362,157.614,683,683
2025-01-06 23:00:00+00:00,157.622,157.811,157.554,157.738,2744,2744
2025-01-07 00:00:00+00:00,157.735,158.219,157.731,158.1,7856,7856
2025-01-07 01:00:00+00:00,158.098,158.416,158.039,158.31,6661,6661
2025-01-07 02:00:00+00:00,158.311,158.317,158.138,158.277,5122,5122
2025-01-07 03:00:00+00:00,158.278,158.305,158.08,158.122,4235,4235
2025-01-07 04:00:00+00:00,158.121,158.152,158.007,158.078,4077,4077
2025-01-07 05:00:00+00:00,158.082,158.152,157.782,157.864,5016,5016
2025-01-07 06:00:00+00:00,157.861,157.865,157.676,157.753,5103,5103
2025-01-07 07:00:00+00:00,157.737,157.792,157.45,157.495,7709,7709
2025-01-07 08:00:00+00:00,157.494,157.602,157.39,157.425,8167,8167
2025-01-07 09:00:00+00:00,157.431,157.681,157.35,157.598,6538,6538
2025-01-07 10:00:00+00:00,157.604,157.779,157.56,157.742,5885,5885
2025-01-07 11:00:00+00:00,157.745,157.846,157.619,157.71,5097,5097
2025-01-07 12:00:00+00:00,157.713,157.849,157.681,157.74,5343,5343
2025-01-07 13:00:00+00:00,157.738,157.78,157.578,157.662,6108,6108
2025-01-07 14:00:00+00:00,157.668,157.833,157.533,157.762,7434,7434
2025-01-07 15:00:00+00:00,157.822,158.423,157.822,157.938,13316,13316
2025-01-07 16:00:00+00:00,157.941,158.042,157.61,157.83,11378,11378
2025-01-07 17:00:00+00:00,157.832,157.85,157.617,157.694,8247,8247
2025-01-07 18:00:00+00:00,157.69,157.914,157.583,157.841,7179,7179
2025-01-07 19:00:00+00:00,157.841,157.866,157.75,157.777,5203,5203
2025-01-07 20:00:00+00:00,157.775,157.871,157.731,157.871,4560,4560
2025-01-07 21:00:00+00:00,157.865,158.096,157.863,158.038,2782,2782
2025-01-07 22:00:00+00:00,158.038,158.065,157.933,158.009,743,743
2025-01-07 23:00:00+00:00,158.029,158.242,158.027,158.219,3909,3909
2025-01-08 00:00:00+00:00,158.222,158.227,157.898,158.167,7045,7045
2025-01-08 01:00:00+00:00,158.172,158.173,157.92,157.967,5618,5618
2025-01-08 02:00:00+00:00,157.97,158.141,157.93,158.1,4634,4634
2025-01-08 03:00:00+00:00,158.095,158.212,158.06,158.195,4398,4398
2025-01-08 04:00:00+00:00,158.196,158.259,158.15,158.225,3152,3152
2025-01-08 05:00:00+00:00,158.223,158.262,158.093,158.171,3796,3796
2025-01-08 06:00:00+00:00,158.168,158.172,157.987,158.045,4125,4125
2025-01-08 07:00:00+00:00,158.048,158.134,157.923,158.112,6492,6492
2025-01-08 08:00:00+00:00,158.11,158.281,158.085,158.244,6384,6384
2025-01-08 09:00:00+00:00,158.247,158.251,158.047,158.16,5408,5408
2025-01-08 10:00:00+00:00,158.158,158.347,158.147,158.321,4878,4878
2025-01-08 11:00:00+00:00,158.324,158.547,158.31,158.37,6890,6890
2025-02-03 00:00:00+00:00,155.361,155.797,155.344,155.698,6992,6992
2025-02-03 01:00:00+00:00,155.69,155.881,155.642,155.703,5844,5844
2025-02-03 02:00:00+00:00,155.703,155.869,155.467,155.538,8520,8520
2025-02-03 03:00:00+00:00,155.544,155.761,155.488,155.648,6421,6421
2025-02-03 04:00:00+00:00,155.646,155.747,155.563,155.712,6689,6689
2025-02-03 05:00:00+00:00,155.71,155.722,155.459,155.573,5019,5019
2025-02-03 06:00:00+00:00,155.574,155.61,155.277,155.373,7022,7022
2025-02-03 07:00:00+00:00,155.376,155.663,155.376,155.622,8460,8460
2025-02-03 08:00:00+00:00,155.62,155.713,155.34,155.449,9198,9198
2025-02-03 09:00:00+00:00,155.455,155.475,154.998,155.007,7861,7861
2025-02-03 10:00:00+00:00,155.004,155.128,154.83,154.938,8158,8158
2025-02-03 11:00:00+00:00,154.939,154.963,154.592,154.604,7560,7560
2025-02-03 12:00:00+00:00,154.608,154.619,154.282,154.581,6360,6360
2025-02-03 13:00:00+00:00,154.566,154.835,154.382,154.649,8150,8150
2025-02-03 14:00:00+00:00,154.654,154.745,154.371,154.53,12027,12027
2025-02-03 15:00:00+00:00,154.511,154.86,154.002,154.679,16615,16615
2025-02-03 16:00:00+00:00,154.723,154.863,154.54,154.681,13551,13551
2025-02-03 17:00:00+00:00,154.676,154.722,154.514,154.654,10156,10156
2025-02-03 18:00:00+00:00,154.653,155.011,154.568,154.956,7273,7273
2025-02-03 19:00:00+00:00,154.958,154.998,154.82,154.895,6165,6165
2025-02-03 20:00:00+00:00,154.896,154.898,154.65,154.71,6125,6125
2025-02-03 21:00:00+00:00,154.715,154.92,154.536,154.732,4648,4648
2025-02-03 22:00:00+00:00,154.732,154.884,154.666,154.821,501,501
2025-02-03 23:00:00+00:00,154.81,155.294,154.773,155.266,3761,3761
2025-02-04 00:00:00+00:00,155.245,155.402,155.179,155.307,4678,4678
2025-02-04 01:00:00+00:00,155.31,155.391,155.042,155.105,4760,4760
2025-02-04 02:00:00+00:00,155.109,155.251,155.045,155.148,6106,6106
2025-02-04 03:00:00+00:00,155.154,155.305,155.07,155.211,4891,4891
2025-02-04 04:00:00+00:00,155.208,155.288,155.185,155.284,4799,4799
2025-02-04 05:00:00+00:00,155.279,155.332,154.821,155.247,9033,9033
2025-02-04 06:00:00+00:00,155.247,155.389,155.157,155.217,5794,5794
2025-02-04 07:00:00+00:00,155.217,155.357,155.16,155.325,6604,6604
2025-02-04 08:00:00+00:00,155.325,155.521,155.127,155.245,8249,8249
2025-02-04 09:00:00+00:00,155.246,155.354,155.05,155.339,7445,7445
2025-02-04 10:00:00+00:00,155.341,155.364,155.239,155.264,5569,5569
2025-02-04 11:00:00+00:00,155.255,155.335,155.14,155.312,5152,5152
2025-02-04 12:00:00+00:00,155.311,155.395,155.23,155.278,5343,5343
2025-02-04 13:00:00+00:00,155.281,155.386,155.235,155.26,7546,7546
2025-02-04 14:00:00+00:00,155.256,155.263,154.953,155.003,9977,9977
2025-02-04 15:00:00+00:00,155.02,155.033,154.52,154.668,11994,11994
2025-02-04 16:00:00+00:00,154.674,154.674,154.462,154.558,9022,9022
2025-02-04 17:00:00+00:00,154.561,154.622,154.24,154.268,8189,8189
2025-02-04 18:00:00+00:00,154.256,154.334,154.164,154.301,6017,6017
2025-02-04 19:00:00+00:00,154.297,154.337,154.224,154.286,5660,5660
2025-02-04 20:00:00+00:00,154.282,154.32,154.232,154.261,4670,4670
2025-02-04 21:00:00+00:00,154.261,154.344,154.228,154.326,2795,2795
2025-02-04 22:00:00+00:00,154.326,154.404,154.28,154.363,687,687
2025-02-04 23:00:00+00:00,154.359,154.456,154.029,154.127,3236,3236
2025-02-05 00:00:00+00:00,154.126,154.354,153.82,153.849,5359,5359
2025-02-05 01:00:00+00:00,153.845,153.846,153.463,153.605,6322,6322
2025-02-05 02:00:00+00:00,153.597,153.64,153.168,153.385,8550,8550
2025-02-05 03:00:00+00:00,153.388,153.462,153.078,153.216,6595,6595
2025-02-05 04:00:00+00:00,153.216,153.392,153.111,153.361,6032,6032
2025-02-05 05:00:00+00:00,153.36,153.567,153.347,153.423,5556,5556
2025-02-05 06:00:00+00:00,153.424,153.449,153.159,153.186,6472,6472
2025-02-05 07:00:00+00:00,153.189,153.365,153.062,153.302,7725,7725
2025-02-05 08:00:00+00:00,153.299,153.392,152.914,153.05,8895,8895
2025-02-05 09:00:00+00:00,153.053,153.132,152.642,152.842,8711,8711
2025-02-05 10:00:00+00:00,152.839,152.846,152.548,152.643,7312,7312
2025-02-05 11:00:00+00:00,152.642,152.884,152.623,152.869,5679,5679
2025-02-05 12:00:00+00:00,152.875,152.948,152.73,152.864,5974,5974
2025-02-05 13:00:00+00:00,152.872,153.108,152.743,153.045,11186,11186
2025-02-05 14:00:00+00:00,153.046,153.204,152.767,152.787,10910,10910
2025-02-05 15:00:00+00:00,152.773,152.774,152.11,152.136,14524,14524
2025-02-05 16:00:00+00:00,152.137,152.383,152.111,152.333,10120,10120
2025-02-05 17:00:00+00:00,152.335,152.443,152.24,152.291,7001,7001
2025-02-05 18:00:00+00:00,152.286,152.408,152.242,152.322,6019,6019
2025-02-05 19:00:00+00:00,152.319,152.545,152.307,152.526,5838,5838
2025-02-05 20:00:00+00:00,152.524,152.765,152.524,152.689,5651,5651
2025-02-05 21:00:00+00:00,152.692,152.706,152.576,152.591,3193,3193
2025-02-05 22:00:00+00:00,152.591,152.62,152.443,152.556,634,634
2025-02-05 23:00:00+00:00,152.574,152.748,152.456,152.644,2508,2508
2025-02-06 00:00:00+00:00,152.639,152.684,152.323,152.351,4977,4977
2025-02-06 01:00:00+00:00,152.347,152.38,151.804,152.023,5312,5312
2025-02-06 02:00:00+00:00,152.013,152.301,151.92,152.256,6927,6927
2025-02-06 03:00:00+00:00,152.258,152.284,152.05,152.237,5022,5022
2025-02-06 04:00:00+00:00,152.224,152.356,152.127,152.343,4268,4268
2025-02-06 05:00:00+00:00,152.354,152.514,152.159,152.417,5678,5678
2025-02-06 06:00:00+00:00,152.419,152.587,152.393,152.562,4978,4978
2025-02-06 07:00:00+00:00,152.561,152.669,152.487,152.579,7040,7040
2025-02-06 08:00:00+00:00,152.581,152.701,152.448,152.637,7832,7832
2025-02-06 09:00:00+00:00,152.637,152.896,152.534,152.662,7507,7507
2025-02-06 10:00:00+00:00,152.661,152.681,152.5,152.532,6222,6222
