,open,high,low,close
2020-03-27 04:00:00,1624.8,1627.99,1623.72,1626.62
2020-03-27 08:00:00,1626.62,1627.96,1613.83,1621.72
2020-03-27 12:00:00,1621.71,1629.2,1614.95,1622.45
2020-03-27 16:00:00,1622.45,1629.79,1615.32,1623.5
2020-03-27 20:00:00,1623.5,1631.06,1616.35,1622.55
2020-03-30 00:00:00,1619.97,1632.25,1615.33,1617.81
2020-03-30 04:00:00,1617.81,1621.8,1611.98,1614.84
2020-03-30 08:00:00,1614.82,1623.97,1610.39,1622.02
2020-03-30 12:00:00,1622.02,1627.32,1615.38,1619.57
2020-03-30 16:00:00,1619.46,1624.11,1617.53,1620.32
2020-03-30 20:00:00,1620.32,1622.85,1611.15,1620.31
2020-03-31 00:00:00,1621.75,1622.22,1610.65,1613.4
2020-03-31 04:00:00,1613.49,1618.25,1611.95,1613.34
2020-03-31 08:00:00,1613.34,1618.84,1603.21,1610.1
2020-03-31 12:00:00,1610.09,1611.79,1594.95,1604.34
2020-03-31 16:00:00,1604.31,1613.4,1596.02,1597.63
2020-03-31 20:00:00,1597.63,1597.89,1574.19,1576.78
2020-04-01 00:00:00,1571.41,1580.87,1569.33,1579.86
2020-04-01 04:00:00,1579.93,1588.32,1579.09,1586.72
2020-04-01 08:00:00,1586.72,1599.96,1583.49,1595.01
2020-04-01 12:00:00,1595.01,1596.55,1579.96,1583.73
2020-04-01 16:00:00,1583.87,1594.18,1571.8,1582.53
2020-04-01 20:00:00,1582.53,1592.71,1577.45,1591.26
2020-04-02 00:00:00,1590.36,1595.82,1585.62,1587.49
2020-04-02 04:00:00,1587.49,1587.49,1582.65,1584.72
2020-04-02 08:00:00,1584.71,1599.28,1583.67,1586.67
2020-04-02 12:00:00,1586.66,1610.44,1585.69,1601.62
2020-04-02 16:00:00,1601.62,1614.0,1599.97,1612.91
2020-04-02 20:00:00,1612.95,1620.17,1608.16,1611.66
2020-04-03 00:00:00,1614.39,1615.53,1608.98,1609.39
2020-04-03 04:00:00,1609.39,1614.44,1608.3,1611.77
2020-04-03 08:00:00,1611.68,1617.32,1607.0,1611.8
2020-04-03 12:00:00,1611.8,1621.73,1605.85,1609.42
2020-04-03 16:00:00,1609.44,1621.21,1609.32,1618.34
2020-04-03 20:00:00,1618.2,1626.04,1615.56,1615.7
2020-04-06 00:00:00,1614.62,1622.31,1608.35,1618.04
2020-04-06 04:00:00,1617.84,1620.35,1615.91,1618.13
2020-04-06 08:00:00,1618.09,1636.32,1615.71,1636.25
2020-04-06 12:00:00,1636.32,1644.52,1631.97,1642.3
2020-04-06 16:00:00,1642.3,1652.25,1637.13,1651.78
2020-04-06 20:00:00,1651.8,1669.88,1650.87,1658.19
2020-04-07 00:00:00,1664.81,1674.02,1656.97,1664.38
2020-04-07 04:00:00,1664.79,1665.04,1654.22,1658.78
2020-04-07 08:00:00,1658.78,1668.74,1644.57,1657.31
2020-04-07 12:00:00,1657.0,1662.2,1649.04,1656.66
2020-04-07 16:00:00,1656.81,1658.41,1642.16,1652.0
2020-04-07 20:00:00,1651.9,1658.85,1642.63,1647.94
2020-04-08 00:00:00,1647.27,1649.41,1641.58,1645.32
2020-04-08 04:00:00,1645.1,1650.96,1643.01,1649.43
2020-04-08 08:00:00,1649.43,1655.3,1643.19,1649.14
2020-04-08 12:00:00,1649.23,1654.73,1642.35,1650.75
2020-04-08 16:00:00,1650.9,1656.87,1642.78,1649.7
2020-04-08 20:00:00,1649.66,1653.42,1643.87,1645.4
2020-04-09 00:00:00,1645.41,1648.48,1643.86,1647.66
2020-04-09 04:00:00,1647.66,1649.72,1646.19,1648.3
2020-04-09 08:00:00,1648.3,1660.91,1646.98,1658.22
2020-04-09 12:00:00,1658.11,1673.93,1655.09,1673.65
2020-04-09 16:00:00,1673.64,1687.24,1670.75,1683.1
2020-04-09 20:00:00,1683.08,1690.43,1675.06,1683.56
2020-04-13 00:00:00,1677.47,1691.71,1674.98,1686.33
2020-04-13 04:00:00,1686.08,1687.13,1679.79,1684.01
2020-04-13 08:00:00,1684.0,1692.89,1681.54,1690.41
2020-04-13 12:00:00,1690.43,1695.39,1685.96,1690.58
2020-04-13 16:00:00,1690.72,1715.39,1686.24,1714.35
2020-04-13 20:00:00,1714.36,1723.27,1711.46,1711.98
2020-04-14 00:00:00,1712.25,1723.71,1712.25,1715.22
2020-04-14 04:00:00,1715.46,1725.74,1713.32,1716.6
2020-04-14 08:00:00,1716.61,1727.53,1708.56,1719.28
2020-04-14 12:00:00,1719.15,1731.15,1716.4,1730.08
2020-04-14 16:00:00,1730.15,1747.4,1724.75,1733.99
2020-04-14 20:00:00,1733.96,1739.36,1719.68,1726.54
2020-04-15 00:00:00,1726.54,1730.43,1721.49,1727.81
2020-04-15 04:00:00,1727.94,1731.11,1719.56,1723.54
2020-04-15 08:00:00,1723.67,1727.6,1707.52,1712.48
2020-04-15 12:00:00,1712.48,1725.42,1709.93,1716.67
2020-04-15 16:00:00,1716.67,1726.47,1709.01,1713.75
2020-04-15 20:00:00,1713.6,1723.87,1711.42,1716.5
2020-04-16 00:00:00,1716.49,1719.8,1712.94,1716.5
2020-04-16 04:00:00,1717.19,1718.9,1711.91,1714.5
2020-04-16 08:00:00,1714.5,1725.93,1713.73,1723.0
2020-04-16 12:00:00,1723.02,1738.66,1719.35,1724.85
2020-04-16 16:00:00,1725.08,1734.68,1708.12,1713.15
2020-04-16 20:00:00,1713.17,1719.65,1708.01,1718.38
2020-04-17 00:00:00,1718.48,1718.48,1702.23,1717.54
2020-04-17 04:00:00,1717.54,1718.52,1701.53,1708.15
2020-04-17 08:00:00,1707.92,1708.79,1684.96,1696.84
2020-04-17 12:00:00,1696.88,1699.67,1683.21,1694.43
2020-04-17 16:00:00,1693.91,1701.65,1683.72,1686.74
2020-04-17 20:00:00,1686.75,1688.13,1680.1,1682.14
2020-04-20 00:00:00,1683.02,1683.31,1671.55,1674.94
2020-04-20 04:00:00,1674.92,1683.43,1673.69,1681.29
2020-04-20 08:00:00,1681.38,1684.99,1672.83,1679.08
2020-04-20 12:00:00,1679.17,1689.69,1674.78,1685.31
2020-04-20 16:00:00,1685.3,1702.7,1680.31,1694.18
2020-04-20 20:00:00,1694.21,1698.4,1685.27,1695.28
2020-04-21 00:00:00,1695.4,1695.4,1687.94,1690.11
2020-04-21 04:00:00,1689.92,1691.79,1686.35,1686.85
2020-04-21 08:00:00,1686.69,1697.86,1685.92,1693.48
2020-04-21 12:00:00,1693.44,1694.08,1660.03,1665.36
2020-04-21 16:00:00,1665.45,1691.56,1663.31,1673.15
2020-04-21 20:00:00,1673.16,1688.02,1671.57,1683.54
2020-04-22 00:00:00,1683.79,1689.39,1683.64,1687.2
2020-04-22 04:00:00,1687.52,1691.85,1680.29,1685.22
2020-04-22 08:00:00,1685.22,1699.55,1680.67,1696.24
2020-04-22 12:00:00,1696.12,1711.21,1692.84,1706.07
2020-04-22 16:00:00,1705.88,1715.5,1700.97,1713.19
2020-04-22 20:00:00,1713.05,1718.74,1711.52,1714.87
2020-04-23 00:00:00,1714.66,1715.44,1709.41,1711.88
2020-04-23 04:00:00,1711.8,1719.37,1707.0,1713.54
2020-04-23 08:00:00,1713.6,1727.6,1710.43,1725.73
2020-04-23 12:00:00,1725.59,1732.15,1721.59,1724.42
2020-04-23 16:00:00,1724.16,1738.78,1719.98,1725.61
2020-04-23 20:00:00,1725.65,1735.21,1720.66,1730.31
2020-04-24 00:00:00,1730.56,1730.77,1721.31,1722.18
2020-04-24 04:00:00,1722.21,1726.05,1721.27,1724.01
2020-04-24 08:00:00,1724.0,1731.3,1720.81,1730.24
2020-04-24 12:00:00,1730.19,1736.35,1727.01,1731.56
2020-04-24 16:00:00,1731.65,1736.24,1710.36,1718.83
2020-04-24 20:00:00,1718.97,1728.92,1716.58,1726.41
2020-04-27 00:00:00,1722.32,1727.59,1719.11,1724.28
2020-04-27 04:00:00,1724.34,1725.24,1720.36,1720.42
2020-04-27 08:00:00,1720.54,1723.79,1713.07,1722.19
2020-04-27 12:00:00,1722.2,1722.67,1712.48,1719.48
2020-04-27 16:00:00,1719.64,1722.14,1705.87,1712.05
2020-04-27 20:00:00,1712.18,1718.15,1709.49,1714.94
2020-04-28 00:00:00,1714.9,1716.16,1703.78,1707.59
2020-04-28 04:00:00,1707.05,1707.74,1695.71,1697.37
2020-04-28 08:00:00,1697.19,1704.65,1692.22,1702.54
2020-04-28 12:00:00,1702.02,1714.61,1701.19,1710.53
2020-04-28 16:00:00,1710.56,1712.95,1691.54,1705.33
2020-04-28 20:00:00,1705.17,1711.11,1702.62,1707.65
2020-04-29 00:00:00,1708.02,1708.02,1703.26,1706.29
2020-04-29 04:00:00,1706.47,1712.15,1706.18,1709.88
2020-04-29 08:00:00,1709.86,1713.1,1702.03,1704.56
2020-04-29 12:00:00,1704.51,1712.28,1700.89,1705.0
2020-04-29 16:00:00,1704.99,1706.59,1697.76,1699.79
2020-04-29 20:00:00,1700.33,1717.67,1698.46,1712.89
2020-04-30 00:00:00,1712.95,1716.0,1709.9,1711.85
2020-04-30 04:00:00,1711.28,1713.61,1708.87,1712.08
2020-04-30 08:00:00,1712.1,1721.72,1710.6,1716.68
2020-04-30 12:00:00,1716.97,1719.72,1694.48,1706.46
2020-04-30 16:00:00,1706.53,1708.55,1681.28,1687.3
2020-04-30 20:00:00,1687.7,1691.57,1681.24,1685.98
2020-05-01 00:00:00,1686.02,1689.36,1682.02,1687.43
2020-05-01 04:00:00,1687.39,1690.38,1684.52,1687.65
2020-05-01 08:00:00,1687.36,1687.49,1670.4,1672.47
2020-05-01 12:00:00,1672.58,1685.77,1671.94,1680.01
2020-05-01 16:00:00,1679.63,1699.7,1677.09,1697.51
2020-05-01 20:00:00,1697.44,1705.47,1692.12,1699.6
2020-05-04 00:00:00,1698.03,1699.69,1691.64,1695.64
2020-05-04 04:00:00,1695.65,1701.37,1695.61,1698.15
2020-05-04 08:00:00,1698.15,1707.13,1696.26,1704.99
2020-05-04 12:00:00,1704.99,1713.44,1695.6,1701.14
2020-05-04 16:00:00,1701.1,1710.11,1697.62,1706.11
2020-05-04 20:00:00,1706.13,1708.53,1700.47,1701.0
2020-05-05 00:00:00,1701.13,1703.69,1698.18,1698.77
2020-05-05 04:00:00,1698.93,1700.61,1696.42,1698.91
2020-05-05 08:00:00,1698.91,1708.15,1689.63,1699.69
2020-05-05 12:00:00,1699.72,1700.64,1694.6,1695.67
2020-05-05 16:00:00,1695.68,1705.31,1693.28,1702.32
2020-05-05 20:00:00,1702.41,1712.04,1701.35,1704.71
2020-05-06 00:00:00,1704.51,1706.27,1700.61,1701.59
2020-05-06 04:00:00,1701.66,1707.59,1700.55,1702.93
2020-05-06 08:00:00,1702.93,1708.06,1700.4,1703.67
2020-05-06 12:00:00,1703.99,1705.22,1694.03,1696.74
2020-05-06 16:00:00,1696.73,1698.04,1681.14,1686.4
2020-05-06 20:00:00,1686.4,1690.97,1682.8,1685.19
2020-05-07 00:00:00,1685.19,1693.77,1684.14,1692.65
2020-05-07 04:00:00,1692.65,1693.64,1689.59,1691.73
2020-05-07 08:00:00,1691.46,1693.5,1684.32,1691.35
2020-05-07 12:00:00,1691.33,1699.54,1690.61,1697.83
2020-05-07 16:00:00,1697.92,1716.3,1693.61,1715.45
2020-05-07 20:00:00,1715.53,1722.01,1713.35,1715.25
2020-05-08 00:00:00,1715.52,1716.58,1710.8,1714.16
2020-05-08 04:00:00,1714.82,1720.72,1713.47,1715.42
2020-05-08 08:00:00,1715.63,1721.51,1714.6,1719.7
2020-05-08 12:00:00,1719.72,1723.6,1705.99,1711.8
2020-05-08 16:00:00,1711.86,1721.62,1708.08,1709.89
2020-05-08 20:00:00,1709.97,1711.29,1701.09,1702.09
2020-05-11 00:00:00,1702.38,1707.77,1701.6,1704.18
2020-05-11 04:00:00,1703.72,1711.8,1702.41,1705.4
2020-05-11 08:00:00,1705.64,1709.4,1701.83,1703.87
2020-05-11 12:00:00,1703.78,1707.88,1693.73,1705.51
2020-05-11 16:00:00,1705.5,1708.48,1691.53,1696.96
2020-05-11 20:00:00,1696.92,1699.15,1693.53,1697.64
2020-05-12 00:00:00,1697.67,1698.94,1693.61,1696.53
2020-05-12 04:00:00,1696.29,1702.01,1694.98,1699.92
2020-05-12 08:00:00,1700.01,1706.33,1697.79,1704.84
2020-05-12 12:00:00,1704.81,1706.86,1698.57,1701.08
2020-05-12 16:00:00,1701.1,1710.95,1700.19,1702.5
2020-05-12 20:00:00,1702.47,1705.06,1698.16,1702.26
2020-05-13 00:00:00,1702.09,1705.86,1700.79,1705.38
2020-05-13 04:00:00,1705.4,1706.67,1700.14,1703.38
2020-05-13 08:00:00,1703.21,1705.9,1698.93,1702.02
2020-05-13 12:00:00,1702.07,1713.46,1699.56,1711.96
2020-05-13 16:00:00,1711.97,1717.94,1702.45,1711.95
2020-05-13 20:00:00,1712.03,1718.08,1709.31,1715.3
2020-05-14 00:00:00,1715.31,1719.75,1714.71,1717.0
2020-05-14 04:00:00,1717.01,1717.01,1711.12,1711.81
2020-05-14 08:00:00,1711.77,1719.31,1711.56,1717.51
2020-05-14 12:00:00,1717.52,1719.61,1711.0,1716.83
2020-05-14 16:00:00,1716.78,1736.39,1713.7,1731.38
2020-05-14 20:00:00,1731.32,1734.29,1728.52,1730.06
2020-05-15 00:00:00,1730.06,1734.04,1728.69,1729.24
2020-05-15 04:00:00,1729.14,1734.4,1728.61,1731.14
2020-05-15 08:00:00,1730.89,1738.54,1730.14,1735.25
2020-05-15 12:00:00,1735.18,1745.1,1730.13,1742.74
2020-05-15 16:00:00,1742.76,1750.16,1733.58,1748.73
2020-05-15 20:00:00,1748.83,1751.68,1739.75,1741.85
2020-05-18 00:00:00,1747.36,1759.89,1743.49,1754.77
2020-05-18 04:00:00,1754.77,1763.71,1753.69,1760.51
2020-05-18 08:00:00,1760.46,1765.08,1758.98,1761.82
2020-05-18 12:00:00,1761.7,1764.85,1747.8,1748.96
2020-05-18 16:00:00,1748.71,1751.66,1727.5,1731.01
2020-05-18 20:00:00,1730.91,1735.03,1728.01,1732.2
2020-05-19 00:00:00,1732.05,1737.51,1731.4,1736.89
2020-05-19 04:00:00,1736.84,1740.26,1734.6,1735.43
2020-05-19 08:00:00,1735.39,1738.1,1725.6,1736.48
2020-05-19 12:00:00,1736.45,1738.77,1730.82,1735.3
2020-05-19 16:00:00,1735.24,1745.68,1733.17,1742.16
2020-05-19 20:00:00,1742.11,1748.03,1740.5,1744.24
2020-05-20 00:00:00,1744.07,1746.21,1743.2,1744.85
2020-05-20 04:00:00,1744.77,1750.96,1744.77,1747.0
2020-05-20 08:00:00,1746.99,1753.1,1745.97,1748.53
2020-05-20 12:00:00,1748.52,1753.46,1742.3,1747.41
2020-05-20 16:00:00,1747.31,1752.18,1742.79,1747.66
2020-05-20 20:00:00,1747.5,1753.8,1745.77,1747.21
2020-05-21 00:00:00,1747.24,1748.79,1745.12,1745.22
2020-05-21 04:00:00,1745.26,1745.74,1737.76,1742.08
2020-05-21 08:00:00,1742.19,1743.78,1731.22,1734.27
2020-05-21 12:00:00,1734.13,1741.55,1731.0,1737.27
2020-05-21 16:00:00,1737.24,1739.2,1717.1,1723.93
2020-05-21 20:00:00,1723.97,1727.37,1721.1,1726.76
2020-05-22 00:00:00,1726.7,1728.97,1725.12,1728.5
2020-05-22 04:00:00,1728.5,1730.39,1724.25,1726.05
2020-05-22 08:00:00,1726.07,1740.09,1726.06,1736.79
2020-05-22 12:00:00,1736.93,1738.31,1727.5,1734.6
2020-05-22 16:00:00,1734.67,1737.84,1730.16,1735.38
2020-05-22 20:00:00,1735.33,1736.45,1732.63,1735.45
2020-05-25 00:00:00,1732.11,1733.34,1727.2,1729.19
2020-05-25 04:00:00,1728.44,1729.21,1725.88,1726.57
2020-05-25 08:00:00,1726.56,1730.3,1723.71,1728.91
2020-05-25 12:00:00,1728.92,1730.68,1726.86,1728.01
2020-05-25 16:00:00,1728.03,1733.15,1721.55,1728.22
2020-05-26 00:00:00,1726.06,1731.56,1725.55,1731.51
2020-05-26 04:00:00,1731.48,1735.41,1730.1,1732.04
2020-05-26 08:00:00,1732.09,1734.38,1724.96,1725.53
2020-05-26 12:00:00,1725.5,1729.18,1720.08,1726.0
2020-05-26 16:00:00,1725.94,1728.44,1708.93,1712.21
2020-05-26 20:00:00,1712.11,1714.29,1708.65,1710.31
2020-05-27 00:00:00,1710.41,1713.9,1710.28,1713.3
2020-05-27 04:00:00,1713.22,1715.99,1704.84,1706.3
2020-05-27 08:00:00,1706.49,1710.39,1704.72,1705.44
2020-05-27 12:00:00,1705.43,1708.85,1697.83,1699.59
2020-05-27 16:00:00,1699.56,1709.85,1693.62,1707.88
2020-05-27 20:00:00,1707.93,1715.29,1707.82,1709.57
2020-05-28 00:00:00,1709.27,1712.97,1707.27,1710.03
2020-05-28 04:00:00,1710.02,1716.71,1709.18,1715.99
2020-05-28 08:00:00,1716.07,1721.98,1715.2,1720.08
2020-05-28 12:00:00,1720.08,1726.04,1719.52,1722.3
2020-05-28 16:00:00,1722.3,1727.57,1717.82,1719.99
2020-05-28 20:00:00,1719.98,1720.63,1711.12,1718.68
2020-05-29 00:00:00,1719.54,1721.97,1717.24,1718.83
2020-05-29 04:00:00,1718.81,1722.49,1712.75,1721.5
2020-05-29 08:00:00,1721.5,1726.73,1716.87,1726.15
2020-05-29 12:00:00,1726.16,1733.03,1724.05,1730.66
2020-05-29 16:00:00,1730.66,1735.94,1726.2,1733.6
2020-05-29 20:00:00,1733.6,1737.69,1727.28,1730.41
2020-06-01 00:00:00,1735.4,1740.36,1730.92,1735.11
2020-06-01 04:00:00,1735.19,1743.18,1732.03,1741.67
2020-06-01 08:00:00,1741.67,1744.51,1734.59,1736.6
2020-06-01 12:00:00,1736.58,1738.41,1729.18,1733.13
2020-06-01 16:00:00,1733.13,1741.53,1726.84,1738.7
2020-06-01 20:00:00,1738.72,1740.61,1734.76,1739.48
2020-06-02 00:00:00,1737.81,1743.11,1737.33,1740.11
2020-06-02 04:00:00,1740.11,1742.24,1735.66,1736.54
2020-06-02 08:00:00,1736.06,1740.12,1734.58,1738.54
2020-06-02 12:00:00,1738.54,1741.87,1736.8,1741.33
2020-06-02 16:00:00,1741.38,1745.09,1721.3,1724.6
2020-06-02 20:00:00,1724.6,1729.5,1723.94,1727.45
2020-06-03 00:00:00,1727.04,1731.75,1720.51,1725.06
2020-06-03 04:00:00,1725.07,1729.54,1724.76,1726.36
2020-06-03 08:00:00,1726.3,1726.58,1712.97,1717.35
2020-06-03 12:00:00,1717.37,1726.2,1705.94,1709.24
2020-06-03 16:00:00,1709.22,1711.52,1689.21,1698.78
2020-06-03 20:00:00,1698.78,1700.67,1693.98,1698.26
2020-06-04 00:00:00,1699.17,1701.19,1696.99,1700.16
2020-06-04 04:00:00,1700.17,1705.5,1697.47,1704.0
2020-06-04 08:00:00,1704.03,1705.33,1697.92,1704.78
2020-06-04 12:00:00,1704.76,1718.27,1704.33,1716.87
2020-06-04 16:00:00,1716.91,1718.03,1700.04,1717.03
2020-06-04 20:00:00,1717.03,1721.73,1712.43,1712.8
2020-06-05 00:00:00,1714.75,1716.04,1712.05,1713.99
2020-06-05 04:00:00,1714.09,1715.84,1707.05,1708.7
2020-06-05 08:00:00,1708.7,1713.43,1707.02,1711.27
2020-06-05 12:00:00,1711.27,1711.69,1682.04,1687.23
2020-06-05 16:00:00,1687.23,1691.37,1670.55,1682.36
2020-06-05 20:00:00,1682.35,1685.16,1678.95,1684.3
2020-06-08 00:00:00,1680.52,1684.37,1677.22,1682.22
2020-06-08 04:00:00,1682.21,1689.88,1681.82,1689.1
2020-06-08 08:00:00,1689.1,1697.22,1687.15,1693.43
2020-06-08 12:00:00,1693.45,1696.95,1690.76,1691.42
2020-06-08 16:00:00,1691.45,1698.7,1686.19,1697.52
2020-06-08 20:00:00,1697.52,1700.67,1696.07,1698.39
2020-06-09 00:00:00,1700.09,1700.96,1696.26,1700.34
2020-06-09 04:00:00,1700.34,1704.72,1693.68,1697.15
2020-06-09 08:00:00,1697.16,1706.87,1692.11,1705.82
2020-06-09 12:00:00,1705.87,1717.87,1704.46,1716.2
2020-06-09 16:00:00,1716.21,1720.83,1712.83,1715.36
2020-06-09 20:00:00,1715.36,1717.44,1711.82,1714.16
2020-06-10 00:00:00,1715.38,1717.1,1712.04,1716.44
2020-06-10 04:00:00,1716.38,1718.65,1714.7,1716.29
2020-06-10 08:00:00,1716.29,1720.75,1715.59,1719.62
2020-06-10 12:00:00,1719.63,1725.2,1715.8,1722.65
2020-06-10 16:00:00,1722.74,1727.18,1713.44,1714.28
2020-06-10 20:00:00,1714.31,1739.75,1708.2,1737.83
2020-06-11 00:00:00,1737.94,1739.08,1734.26,1734.97
2020-06-11 04:00:00,1735.05,1735.06,1729.53,1729.65
2020-06-11 08:00:00,1729.67,1737.42,1726.57,1733.68
2020-06-11 12:00:00,1733.67,1734.57,1721.27,1732.33
2020-06-11 16:00:00,1732.33,1744.63,1726.35,1727.24
2020-06-11 20:00:00,1727.43,1735.13,1722.91,1728.56
2020-06-12 00:00:00,1729.22,1730.57,1722.14,1727.3
2020-06-12 04:00:00,1727.33,1729.23,1723.42,1728.03
2020-06-12 08:00:00,1728.18,1735.93,1726.14,1734.79
2020-06-12 12:00:00,1734.8,1740.3,1731.13,1737.44
2020-06-12 16:00:00,1737.39,1743.03,1730.35,1733.75
2020-06-12 20:00:00,1733.75,1733.88,1728.98,1730.57
2020-06-15 00:00:00,1730.76,1734.13,1729.54,1732.13
2020-06-15 04:00:00,1732.13,1733.91,1726.68,1728.38
2020-06-15 08:00:00,1728.39,1728.81,1715.08,1720.84
2020-06-15 12:00:00,1720.84,1722.92,1704.79,1707.24
2020-06-15 16:00:00,1707.41,1722.92,1704.11,1721.24
2020-06-15 20:00:00,1721.17,1728.41,1719.54,1725.24
2020-06-16 00:00:00,1725.27,1728.3,1724.1,1727.45
2020-06-16 04:00:00,1727.48,1732.84,1725.31,1726.01
2020-06-16 08:00:00,1725.85,1732.79,1721.52,1729.24
2020-06-16 12:00:00,1729.24,1732.16,1719.44,1726.07
2020-06-16 16:00:00,1726.17,1730.12,1716.41,1728.98
2020-06-16 20:00:00,1728.98,1730.52,1724.09,1726.41
2020-06-17 00:00:00,1725.0,1728.89,1724.36,1726.44
2020-06-17 04:00:00,1726.44,1727.49,1722.57,1725.97
2020-06-17 08:00:00,1725.97,1729.48,1719.22,1719.89
2020-06-17 12:00:00,1719.89,1721.12,1712.6,1720.96
2020-06-17 16:00:00,1720.97,1729.22,1720.92,1726.62
2020-06-17 20:00:00,1726.62,1730.23,1726.09,1726.19
2020-06-18 00:00:00,1725.79,1730.15,1725.33,1727.72
2020-06-18 04:00:00,1727.77,1729.44,1723.77,1726.93
2020-06-18 08:00:00,1726.91,1734.48,1724.63,1733.0
2020-06-18 12:00:00,1732.96,1737.59,1717.99,1725.33
2020-06-18 16:00:00,1725.33,1727.14,1717.3,1723.25
2020-06-18 20:00:00,1723.26,1725.57,1722.36,1722.48
2020-06-19 00:00:00,1722.81,1724.26,1721.17,1723.61
2020-06-19 04:00:00,1723.68,1727.33,1722.7,1726.02
2020-06-19 08:00:00,1725.99,1732.82,1725.88,1730.13
2020-06-19 12:00:00,1730.13,1736.58,1727.7,1734.93
2020-06-19 16:00:00,1734.91,1745.28,1731.88,1741.53
2020-06-19 20:00:00,1741.53,1744.37,1739.57,1742.26
2020-06-22 00:00:00,1747.68,1751.05,1743.57,1748.39
2020-06-22 04:00:00,1748.39,1758.53,1746.32,1752.46
2020-06-22 08:00:00,1752.46,1753.64,1742.74,1749.11
2020-06-22 12:00:00,1749.04,1758.36,1744.54,1756.52
2020-06-22 16:00:00,1756.52,1763.2,1749.52,1755.06
2020-06-22 20:00:00,1755.06,1758.57,1751.81,1754.55
2020-06-23 00:00:00,1753.97,1757.04,1752.54,1753.48
2020-06-23 04:00:00,1753.42,1760.47,1747.57,1752.53
2020-06-23 08:00:00,1752.53,1757.76,1747.29,1756.21
2020-06-23 12:00:00,1756.23,1761.84,1754.81,1759.27
2020-06-23 16:00:00,1759.26,1769.29,1758.18,1765.38
2020-06-23 20:00:00,1765.38,1771.07,1764.75,1766.95
2020-06-24 00:00:00,1769.08,1773.8,1766.1,1770.29
2020-06-24 04:00:00,1770.33,1773.24,1766.57,1768.83
2020-06-24 08:00:00,1768.8,1775.36,1765.18,1775.01
2020-06-24 12:00:00,1775.01,1779.43,1763.88,1766.65
2020-06-24 16:00:00,1766.62,1776.04,1760.77,1766.3
2020-06-24 20:00:00,1766.35,1768.3,1760.68,1761.28
2020-06-25 00:00:00,1759.56,1766.19,1758.66,1764.27
2020-06-25 04:00:00,1764.27,1765.37,1758.29,1762.12
2020-06-25 08:00:00,1762.12,1768.87,1759.4,1762.8
2020-06-25 12:00:00,1762.8,1765.34,1755.26,1764.31
2020-06-25 16:00:00,1764.16,1766.51,1757.28,1762.97
2020-06-25 20:00:00,1762.95,1764.27,1760.97,1763.63
2020-06-26 00:00:00,1764.15,1766.34,1762.0,1763.04
2020-06-26 04:00:00,1763.07,1763.5,1759.43,1761.17
2020-06-26 08:00:00,1761.2,1766.72,1757.93,1764.01
2020-06-26 12:00:00,1764.02,1765.2,1759.29,1761.22
2020-06-26 16:00:00,1761.21,1769.04,1747.43,1767.46
2020-06-26 20:00:00,1767.49,1772.03,1765.72,1769.57
2020-06-29 00:00:00,1770.32,1775.43,1769.89,1774.18
2020-06-29 04:00:00,1774.39,1774.97,1767.62,1774.0
2020-06-29 08:00:00,1774.0,1774.91,1767.14,1770.99
2020-06-29 12:00:00,1770.99,1773.4,1765.61,1769.0
2020-06-29 16:00:00,1769.14,1774.09,1767.5,1769.81
2020-06-29 20:00:00,1769.8,1773.02,1768.65,1772.6
2020-06-30 00:00:00,1771.9,1773.69,1768.8,1769.23
2020-06-30 04:00:00,1769.2,1772.09,1768.74,1771.07
2020-06-30 08:00:00,1771.09,1773.78,1769.13,1771.75
2020-06-30 12:00:00,1771.73,1771.8,1764.69,1769.06
2020-06-30 16:00:00,1769.05,1785.94,1766.14,1783.5
2020-06-30 20:00:00,1783.46,1784.33,1779.29,1780.54
2020-07-01 00:00:00,1781.61,1784.38,1780.26,1780.76
2020-07-01 04:00:00,1780.76,1784.61,1780.61,1782.8
2020-07-01 08:00:00,1782.8,1789.08,1782.61,1785.91
2020-07-01 12:00:00,1785.92,1788.66,1775.87,1779.38
2020-07-01 16:00:00,1779.39,1779.51,1759.22,1770.5
2020-07-01 20:00:00,1770.5,1772.95,1766.49,1769.84
2020-07-02 00:00:00,1771.4,1772.09,1766.39,1768.66
2020-07-02 04:00:00,1768.66,1770.35,1765.67,1767.7
2020-07-02 08:00:00,1767.49,1772.51,1764.25,1772.25
2020-07-02 12:00:00,1772.25,1774.35,1760.28,1760.28
2020-07-02 16:00:00,1760.28,1779.39,1757.43,1776.5
2020-07-02 20:00:00,1776.4,1778.16,1774.47,1774.97
2020-07-03 00:00:00,1776.49,1777.08,1773.04,1774.89
2020-07-03 04:00:00,1775.34,1777.08,1772.66,1774.2
2020-07-03 08:00:00,1774.21,1776.93,1772.71,1776.07
2020-07-03 12:00:00,1776.06,1777.1,1773.78,1775.48
2020-07-03 16:00:00,1775.48,1776.16,1773.07,1774.9
2020-07-06 00:00:00,1773.37,1776.89,1773.07,1775.71
2020-07-06 04:00:00,1775.71,1776.18,1769.86,1772.49
2020-07-06 08:00:00,1772.51,1777.89,1772.01,1776.82
2020-07-06 12:00:00,1776.79,1785.4,1774.13,1783.3
2020-07-06 16:00:00,1783.21,1787.0,1779.28,1783.36
2020-07-06 20:00:00,1783.36,1786.97,1782.79,1784.25
