entry_time,exit_time,dir,ep,sl,tp,pnl,result,exit_type,tf,pattern,month,period
2025-02-11 18:00:00+00:00,2025-02-12 02:54:00+00:00,1,152.498,152.494,153.22799107142848,101.95874999998864,win,HALF+TP,1h,double_bottom,2025-02,IS
2025-02-12 04:00:00+00:00,2025-02-13 15:50:00+00:00,1,153.48049999999998,153.4765,156.62110267857142,124.9841071428591,win,HALF+SL,4h,double_bottom,2025-02,IS
2025-02-13 20:00:00+00:00,2025-02-13 20:04:00+00:00,-1,153.16150000000002,153.24393928571428,152.96940178571435,-8.24392857142584,loss,SL,1h,double_top,2025-02,IS
2025-02-13 22:00:00+00:00,2025-02-14 05:07:00+00:00,-1,152.9265,152.9305,151.7652053571428,45.8117857142895,win,HALF+SL,1h,double_top,2025-02,IS
2025-02-14 09:00:00+00:00,2025-02-14 10:59:00+00:00,-1,152.502,152.7782464285714,151.82538392857148,-27.624642857139747,loss,SL,1h,double_top,2025-02,IS
2025-02-14 12:00:00+00:00,2025-02-20 02:31:00+00:00,-1,152.51200000000003,152.51600000000002,151.06218303571438,202.73437499999147,win,HALF+TP,4h,double_top,2025-02,IS
2025-02-20 06:00:00+00:00,2025-02-20 11:05:00+00:00,-1,150.4315,150.4355,149.52422321428574,35.65107142857187,win,HALF+SL,1h,double_top,2025-02,IS
2025-02-20 12:00:00+00:00,2025-02-20 15:19:00+00:00,-1,150.30300000000003,150.30700000000002,149.87702232142863,59.39687499999593,win,HALF+TP,1h,double_top,2025-02,IS
2025-02-20 16:00:00+00:00,2025-02-21 03:31:00+00:00,-1,150.08,150.084,149.01354017857142,42.018392857144704,win,HALF+SL,4h,double_top,2025-02,IS
2025-02-21 11:00:00+00:00,2025-02-21 16:46:00+00:00,-1,150.441,150.445,149.8005,89.43000000000154,win,HALF+TP,1h,double_top,2025-02,IS
2025-02-21 17:00:00+00:00,2025-02-24 13:49:00+00:00,-1,149.781,149.785,147.8427857142857,76.88857142857444,win,HALF+SL,1h,double_top,2025-02,IS
2025-02-24 17:00:00+00:00,2025-02-25 01:12:00+00:00,-1,149.3175,149.9131607142857,147.84234821428566,-59.56607142857138,loss,SL,1h,double_top,2025-02,IS
2025-02-25 16:00:00+00:00,2025-02-26 04:53:00+00:00,-1,149.434,149.438,147.91541517857138,60.10339285714679,win,HALF+SL,4h,double_top,2025-02,IS
2025-02-26 06:00:00+00:00,2025-02-26 07:07:00+00:00,-1,149.3935,149.56549821428572,148.97750446428563,-17.199821428573614,loss,SL,1h,double_top,2025-02,IS
2025-02-26 10:00:00+00:00,2025-02-26 13:11:00+00:00,-1,149.52700000000002,149.531,149.17603125,13.398750000001769,win,HALF+SL,1h,double_top,2025-02,IS
2025-02-26 16:00:00+00:00,2025-02-26 16:45:00+00:00,-1,149.531,149.535,149.04981249999992,18.607500000004507,win,HALF+SL,1h,double_top,2025-02,IS
2025-02-27 02:00:00+00:00,2025-02-27 02:52:00+00:00,-1,148.87550000000002,149.1396142857143,148.2292142857143,-26.41142857142711,loss,SL,1h,double_top,2025-02,IS
2025-02-27 05:00:00+00:00,2025-02-27 07:16:00+00:00,-1,149.261,149.265,148.79800892857133,17.87964285714736,win,HALF+SL,1h,double_top,2025-02,IS
2025-02-27 08:00:00+00:00,2025-02-27 16:35:00+00:00,1,149.3495,149.34550000000002,150.1050133928572,105.53187500000547,win,HALF+TP,1h,double_bottom,2025-02,IS
2025-02-27 20:00:00+00:00,2025-02-27 22:13:00+00:00,1,149.9725,149.7172375,150.59665625,-25.52624999999864,loss,SL,1h,double_bottom,2025-02,IS
2025-02-28 00:00:00+00:00,2025-02-28 07:47:00+00:00,-1,149.807,149.81099999999998,148.71512499999994,43.035000000003265,win,HALF+SL,4h,double_top,2025-02,IS
2025-02-28 08:00:00+00:00,2025-03-03 22:05:00+00:00,1,149.835,149.83100000000002,151.89379464285724,81.71178571429039,win,HALF+SL,4h,double_bottom,2025-02,IS
2025-03-03 23:00:00+00:00,2025-03-04 22:17:00+00:00,-1,149.42100000000002,149.425,147.07739285714288,93.10428571428702,win,HALF+SL,1h,double_top,2025-03,OOS
2025-03-05 00:00:00+00:00,2025-03-05 15:51:00+00:00,1,149.7505,148.95087142857142,151.73557142857146,-79.96285714285705,loss,SL,1h,double_bottom,2025-03,OOS
2025-03-05 16:00:00+00:00,2025-03-10 17:41:00+00:00,-1,149.016,149.01999999999998,146.71295089285712,322.1868750000027,win,HALF+TP,4h,double_top,2025-03,OOS
2025-03-10 21:00:00+00:00,2025-03-10 21:18:00+00:00,-1,147.18500000000003,147.37094642857141,146.73413392857154,-18.59464285713841,loss,SL,1h,double_top,2025-03,OOS
2025-03-11 01:00:00+00:00,2025-03-11 03:52:00+00:00,-1,147.16150000000002,147.1655,146.54461160714288,86.12437499999999,win,HALF+TP,1h,double_top,2025-03,OOS
2025-03-11 04:00:00+00:00,2025-03-11 13:21:00+00:00,-1,146.744,147.56881071428572,144.6959732142857,-82.4810714285718,loss,SL,4h,double_top,2025-03,OOS
2025-03-11 15:00:00+00:00,2025-03-11 17:02:00+00:00,1,147.6075,147.6035,148.31839732142856,27.795892857145077,win,HALF+SL,1h,double_bottom,2025-03,OOS
2025-03-11 18:00:00+00:00,2025-03-12 07:08:00+00:00,-1,147.3545,148.18223214285712,145.29916964285718,-82.77321428571156,loss,SL,1h,double_top,2025-03,OOS
2025-03-12 08:00:00+00:00,2025-03-12 15:30:00+00:00,1,148.1565,148.1525,149.6573973214286,59.39589285714533,win,HALF+SL,4h,double_bottom,2025-03,OOS
2025-03-12 16:00:00+00:00,2025-03-13 07:37:00+00:00,1,149.13649999999998,147.85670714285715,152.3219821428571,-127.97928571428372,loss,SL,4h,double_bottom,2025-03,OOS
2025-03-13 08:00:00+00:00,2025-03-14 07:17:00+00:00,-1,147.84650000000002,148.46928392857143,146.30354017857147,-62.27839285714083,loss,SL,4h,double_top,2025-03,OOS
2025-03-14 10:00:00+00:00,2025-03-14 11:00:00+00:00,1,148.71099999999998,148.707,149.4900669642857,30.52267857142965,win,HALF+SL,1h,double_bottom,2025-03,OOS
2025-03-14 17:00:00+00:00,2025-03-14 17:08:00+00:00,1,148.684,148.68,149.17777678571431,19.111071428574178,win,HALF+SL,1h,double_bottom,2025-03,OOS
2025-03-14 19:00:00+00:00,2025-03-14 19:14:00+00:00,1,148.5225,148.31054107142856,149.03839732142865,-21.195892857144827,loss,SL,1h,double_bottom,2025-03,OOS
2025-03-14 21:00:00+00:00,2025-03-17 07:55:00+00:00,1,148.444,148.44,148.98887946428565,76.04312499999253,win,HALF+TP,1h,double_bottom,2025-03,OOS
2025-03-17 08:00:00+00:00,2025-03-17 15:30:00+00:00,1,149.0435,148.38835357142858,150.66736607142855,-65.51464285714133,loss,SL,4h,double_bottom,2025-03,OOS
2025-03-17 20:00:00+00:00,2025-03-18 05:44:00+00:00,1,148.73749999999998,148.7335,149.56477678571423,115.57874999999456,win,HALF+TP,1h,double_bottom,2025-03,OOS
2025-03-18 06:00:00+00:00,2025-03-18 19:48:00+00:00,1,149.6765,149.3330732142857,150.5210669642858,-34.34267857143141,loss,SL,1h,double_bottom,2025-03,OOS
2025-03-18 23:00:00+00:00,2025-03-19 05:25:00+00:00,1,149.29049999999998,149.2865,149.84150446428566,21.400178571428796,win,HALF+SL,1h,double_bottom,2025-03,OOS
2025-03-19 08:00:00+00:00,2025-03-19 10:01:00+00:00,1,149.5375,149.5335,150.1940089285714,25.620357142858552,win,HALF+SL,1h,double_bottom,2025-03,OOS
2025-03-19 12:00:00+00:00,2025-03-19 21:39:00+00:00,1,149.63499999999996,149.06969464285717,151.03426339285699,-56.53053571427904,loss,SL,4h,double_bottom,2025-03,OOS
2025-03-20 00:00:00+00:00,2025-03-24 16:58:00+00:00,-1,148.6885,150.22948035714285,144.85004910714287,-154.09803571428426,loss,SL,4h,double_top,2025-03,OOS
2025-03-24 17:00:00+00:00,2025-03-25 13:43:00+00:00,1,150.243,150.239,151.6558973214286,55.875892857145004,win,HALF+SL,1h,double_bottom,2025-03,OOS
2025-03-25 16:00:00+00:00,2025-03-27 12:27:00+00:00,-1,149.9655,150.8385,147.7969999999999,-87.30000000000189,loss,SL,4h,double_top,2025-03,OOS
2025-03-27 15:00:00+00:00,2025-03-27 15:20:00+00:00,1,151.02899999999997,150.78605357142854,151.6223660714286,-24.29464285714289,loss,SL,1h,double_bottom,2025-03,OOS
2025-03-27 20:00:00+00:00,2025-03-28 10:27:00+00:00,1,151.01449999999997,150.5197125,152.23746874999995,-49.47874999999726,loss,SL,4h,double_bottom,2025-03,OOS
2025-03-28 12:00:00+00:00,2025-03-28 16:04:00+00:00,1,150.53799999999998,150.534,151.03858482142857,19.383392857145054,win,HALF+SL,1h,double_bottom,2025-03,OOS
2025-03-28 20:00:00+00:00,2025-03-31 02:05:00+00:00,-1,150.08700000000002,150.091,149.38567410714282,97.94562500000836,win,HALF+TP,1h,double_top,2025-03,OOS
2025-03-31 04:00:00+00:00,2025-03-31 13:22:00+00:00,-1,149.2975,149.3015,148.33568303571434,37.83267857142789,win,HALF+SL,1h,double_top,2025-03,OOS
2025-03-31 18:00:00+00:00,2025-03-31 18:47:00+00:00,-1,149.5135,149.93993035714286,148.46142410714282,-42.64303571428627,loss,SL,1h,double_top,2025-03,OOS
2025-03-31 20:00:00+00:00,2025-03-31 20:18:00+00:00,-1,149.8925,150.03447321428573,149.5515669642857,-14.197321428571286,loss,SL,1h,double_top,2025-03,OOS
2025-04-01 01:00:00+00:00,2025-04-01 02:17:00+00:00,-1,149.89700000000002,150.05241249999997,149.5224687500001,-15.541249999995443,loss,SL,1h,double_top,2025-04,OOS
2025-04-01 04:00:00+00:00,2025-04-01 19:17:00+00:00,-1,149.729,149.733,148.18375446428567,61.16982142857523,win,HALF+SL,4h,double_top,2025-04,OOS
2025-04-02 01:00:00+00:00,2025-04-02 10:13:00+00:00,1,149.6555,149.6515,150.04912946428573,15.105178571431566,win,HALF+SL,1h,double_bottom,2025-04,OOS
2025-04-02 12:00:00+00:00,2025-04-02 17:03:00+00:00,-1,149.6535,149.6575,148.59418303571425,41.7326785714323,win,HALF+SL,4h,double_top,2025-04,OOS
2025-04-02 21:00:00+00:00,2025-04-02 23:13:00+00:00,-1,150.1355,150.1395,149.7522366071429,14.690535714285602,win,HALF+SL,1h,double_top,2025-04,OOS
2025-04-03 07:00:00+00:00,2025-04-03 16:21:00+00:00,-1,147.26950000000002,147.2735,145.54091071428581,241.76249999999015,win,HALF+TP,1h,double_top,2025-04,OOS
2025-04-03 18:00:00+00:00,2025-04-03 18:40:00+00:00,-1,145.4325,146.17948214285715,143.5790446428571,-74.69821428571493,loss,SL,1h,double_top,2025-04,OOS
2025-04-03 21:00:00+00:00,2025-04-03 22:14:00+00:00,-1,146.088,146.51832321428572,145.02619196428566,-43.03232142857212,loss,SL,1h,double_top,2025-04,OOS
2025-04-03 23:00:00+00:00,2025-04-04 02:49:00+00:00,-1,146.2495,146.2535,145.3795223214286,34.15910714285815,win,HALF+SL,1h,double_top,2025-04,OOS
2025-04-04 04:00:00+00:00,2025-04-04 18:01:00+00:00,-1,145.95900000000003,145.96300000000002,144.23700000000008,68.24000000000012,win,HALF+SL,4h,double_top,2025-04,OOS
2025-04-04 22:00:00+00:00,2025-04-07 01:02:00+00:00,-1,146.8955,146.8995,145.29277232142857,224.14187500000082,win,HALF+TP,1h,double_top,2025-04,OOS
2025-04-07 02:00:00+00:00,2025-04-07 03:57:00+00:00,-1,145.1665,145.80773571428568,143.5774107142858,-64.12357142856706,loss,SL,1h,double_top,2025-04,OOS
2025-04-07 08:00:00+00:00,2025-04-07 15:27:00+00:00,-1,145.879,146.7355535714286,143.75161607142843,-85.65535714286057,loss,SL,1h,double_top,2025-04,OOS
2025-04-07 17:00:00+00:00,2025-04-07 17:23:00+00:00,1,147.0675,147.0635,149.00079464285716,76.69178571428859,win,HALF+SL,1h,double_bottom,2025-04,OOS
2025-04-07 21:00:00+00:00,2025-04-07 22:13:00+00:00,1,147.946,147.59449642857146,148.81075892857137,-35.15035714285375,loss,SL,1h,double_bottom,2025-04,OOS
2025-04-08 02:00:00+00:00,2025-04-08 03:00:00+00:00,1,147.89149999999998,147.64180357142857,148.50174107142854,-24.96964285714114,loss,SL,1h,double_bottom,2025-04,OOS
2025-04-08 07:00:00+00:00,2025-04-08 10:00:00+00:00,1,147.60099999999997,147.1937767857143,148.60505803571417,-40.72232142856649,loss,SL,1h,double_bottom,2025-04,OOS
2025-04-08 12:00:00+00:00,2025-04-08 17:01:00+00:00,-1,147.422,147.426,146.04395089285714,54.481964285716344,win,HALF+SL,4h,double_top,2025-04,OOS
2025-04-08 20:00:00+00:00,2025-04-09 20:23:00+00:00,-1,146.52700000000002,146.531,143.26721875000004,129.75125000000105,win,HALF+SL,4h,double_top,2025-04,OOS
2025-04-09 23:00:00+00:00,2025-04-10 03:28:00+00:00,1,147.955,146.96859107142856,150.40702232142866,-98.64089285714499,loss,SL,1h,double_bottom,2025-04,OOS
2025-04-10 05:00:00+00:00,2025-04-10 07:28:00+00:00,1,146.9525,146.55170892857143,147.94047767857143,-40.07910714285572,loss,SL,1h,double_bottom,2025-04,OOS
2025-04-10 08:00:00+00:00,2025-04-10 09:47:00+00:00,-1,146.6185,146.9924,145.69774999999998,-37.38999999999919,loss,SL,1h,double_top,2025-04,OOS
2025-04-10 11:00:00+00:00,2025-04-11 02:00:00+00:00,-1,146.26500000000001,146.269,143.9132901785714,328.99937500000647,win,HALF+TP,1h,double_top,2025-04,OOS
2025-04-11 07:00:00+00:00,2025-04-11 09:02:00+00:00,-1,143.19050000000001,143.81744821428572,141.63712946428572,-62.694821428570435,loss,SL,1h,double_top,2025-04,OOS
2025-04-11 12:00:00+00:00,2025-04-23 00:46:00+00:00,-1,142.417,142.421,137.5857767857142,192.60892857143403,win,HALF+SL,4h,double_top,2025-04,OOS
2025-04-23 01:00:00+00:00,2025-04-28 17:41:00+00:00,1,142.654,142.65,145.69782589285722,121.11303571429062,win,HALF+SL,1h,double_bottom,2025-04,OOS
2025-04-28 20:00:00+00:00,2025-05-01 06:38:00+00:00,-1,142.33200000000002,143.66798035714285,139.00604910714293,-133.59803571428301,loss,SL,4h,double_top,2025-04,OOS
2025-05-01 08:00:00+00:00,2025-05-02 16:39:00+00:00,1,143.884,143.88,146.5599910714286,106.39964285714711,win,HALF+SL,4h,double_bottom,2025-05,OOS
2025-05-02 18:00:00+00:00,2025-05-02 21:31:00+00:00,1,144.016,144.012,144.87098660714278,119.45812499999136,win,HALF+TP,1h,double_bottom,2025-05,OOS
2025-05-02 22:00:00+00:00,2025-05-05 02:46:00+00:00,1,145.02849999999998,144.52109285714286,146.2830178571428,-50.740714285711874,loss,SL,1h,double_bottom,2025-05,OOS
2025-05-05 04:00:00+00:00,2025-05-06 10:35:00+00:00,-1,144.6355,144.6395,143.26997321428567,190.93375000000776,win,HALF+TP,4h,double_top,2025-05,OOS
2025-05-06 14:00:00+00:00,2025-05-07 01:08:00+00:00,-1,143.05300000000003,143.05700000000002,142.2034151785715,33.34339285714236,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-07 03:00:00+00:00,2025-05-07 04:31:00+00:00,-1,143.085,143.089,142.403125,26.635000000001696,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-07 07:00:00+00:00,2025-05-07 07:46:00+00:00,-1,143.104,143.2605732142857,142.72656696428578,-15.657321428568594,loss,SL,1h,double_top,2025-05,OOS
2025-05-07 09:00:00+00:00,2025-05-07 11:12:00+00:00,-1,143.05500000000004,143.3720142857143,142.27646428571433,-31.701428571426504,loss,SL,1h,double_top,2025-05,OOS
2025-05-07 13:00:00+00:00,2025-05-07 17:08:00+00:00,-1,143.316,143.32,142.8587366071428,17.650535714290072,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-07 20:00:00+00:00,2025-05-07 21:07:00+00:00,1,143.421,143.0230535714286,144.40186607142851,-39.79464285714016,loss,SL,4h,double_bottom,2025-05,OOS
2025-05-08 02:00:00+00:00,2025-05-08 03:47:00+00:00,1,143.8875,143.68296428571426,144.38483928571435,-20.45357142857256,loss,SL,1h,double_bottom,2025-05,OOS
2025-05-08 06:00:00+00:00,2025-05-08 09:32:00+00:00,1,143.677,143.673,144.34463839285712,93.22937499999853,win,HALF+TP,1h,double_bottom,2025-05,OOS
2025-05-08 10:00:00+00:00,2025-05-08 22:26:00+00:00,1,144.41549999999998,144.4115,146.11712499999993,237.98749999999416,win,HALF+TP,1h,double_bottom,2025-05,OOS
2025-05-09 00:00:00+00:00,2025-05-09 03:41:00+00:00,1,145.92299999999997,145.91899999999998,146.32980803571417,15.632321428569185,win,HALF+SL,1h,double_bottom,2025-05,OOS
2025-05-09 05:00:00+00:00,2025-05-09 05:42:00+00:00,1,145.758,145.75400000000002,146.20759821428578,17.343928571432343,win,HALF+SL,1h,double_bottom,2025-05,OOS
2025-05-09 12:00:00+00:00,2025-05-09 14:13:00+00:00,1,145.18999999999997,145.18599999999998,145.55427232142847,13.930892857140975,win,HALF+SL,1h,double_bottom,2025-05,OOS
2025-05-09 16:00:00+00:00,2025-05-09 17:27:00+00:00,1,145.253,144.8400714285714,146.27132142857147,-41.292857142858,loss,SL,4h,double_bottom,2025-05,OOS
2025-05-09 20:00:00+00:00,2025-05-12 10:01:00+00:00,1,145.28549999999998,145.2815,146.65339732142857,191.26562500000261,win,HALF+TP,4h,double_bottom,2025-05,OOS
2025-05-12 12:00:00+00:00,2025-05-15 09:46:00+00:00,1,147.7655,145.60228392857144,153.15954017857143,-216.32160714285646,loss,SL,4h,double_bottom,2025-05,OOS
2025-05-15 10:00:00+00:00,2025-05-15 15:50:00+00:00,-1,145.537,146.18754464285715,143.9246383928571,-65.05446428571418,loss,SL,1h,double_top,2025-05,OOS
2025-05-15 22:00:00+00:00,2025-05-15 23:58:00+00:00,-1,145.686,145.69,145.36265625000004,12.293750000000614,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-16 01:00:00+00:00,2025-05-16 02:40:00+00:00,-1,145.61550000000003,145.61950000000002,145.21927678571427,15.208928571431102,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-16 04:00:00+00:00,2025-05-16 17:35:00+00:00,-1,145.08650000000003,145.86834285714284,143.145892857143,-78.18428571428058,loss,SL,4h,double_top,2025-05,OOS
2025-05-16 20:00:00+00:00,2025-05-19 00:00:00+00:00,-1,145.939,145.94299999999998,145.44534821428564,68.87125000000935,win,HALF+TP,1h,double_top,2025-05,OOS
2025-05-19 02:00:00+00:00,2025-05-19 17:02:00+00:00,-1,145.1555,145.15949999999998,144.26196428571424,35.10142857143137,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-19 22:00:00+00:00,2025-05-20 02:41:00+00:00,-1,144.97400000000002,144.978,144.55656249999998,16.05750000000228,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-20 09:00:00+00:00,2025-05-20 16:03:00+00:00,-1,144.37800000000001,144.8917017857143,143.10774553571426,-51.37017857142894,loss,SL,1h,double_top,2025-05,OOS
2025-05-20 20:00:00+00:00,2025-05-21 01:12:00+00:00,-1,144.809,144.813,144.2023348214285,84.69312500000967,win,HALF+TP,4h,double_top,2025-05,OOS
2025-05-21 03:00:00+00:00,2025-05-21 04:35:00+00:00,-1,144.3075,144.3115,143.77766517857137,20.553392857146946,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-21 13:00:00+00:00,2025-05-21 20:27:00+00:00,-1,143.97850000000003,143.98250000000002,143.33862500000006,89.34249999999508,win,HALF+TP,1h,double_top,2025-05,OOS
2025-05-21 21:00:00+00:00,2025-05-22 01:01:00+00:00,-1,143.48550000000003,143.8173375,142.66990625000005,-33.18374999999776,loss,SL,1h,double_top,2025-05,OOS
2025-05-22 05:00:00+00:00,2025-05-22 11:45:00+00:00,-1,143.3525,143.35649999999998,142.30995089285705,41.06196428571991,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-22 15:00:00+00:00,2025-05-22 16:45:00+00:00,-1,143.3595,143.83511607142856,142.18445982142856,-47.56160714285613,loss,SL,1h,double_top,2025-05,OOS
2025-05-22 18:00:00+00:00,2025-05-22 18:08:00+00:00,-1,143.75750000000002,144.01638214285714,143.1242946428572,-25.888214285711797,loss,SL,1h,double_top,2025-05,OOS
2025-05-22 22:00:00+00:00,2025-05-23 05:12:00+00:00,-1,144.148,144.152,143.58111160714282,79.12437500000635,win,HALF+TP,1h,double_top,2025-05,OOS
2025-05-23 08:00:00+00:00,2025-05-27 09:55:00+00:00,-1,143.46450000000002,143.4685,141.64956696428573,71.9573214285731,win,HALF+SL,4h,double_top,2025-05,OOS
2025-05-27 20:00:00+00:00,2025-05-29 02:44:00+00:00,1,144.38,144.376,145.97402232142866,222.923125000014,win,HALF+TP,4h,double_bottom,2025-05,OOS
2025-05-29 04:00:00+00:00,2025-05-29 15:17:00+00:00,1,146.1045,144.65624464285713,149.7111383928572,-144.82553571428696,loss,SL,4h,double_bottom,2025-05,OOS
2025-05-29 16:00:00+00:00,2025-05-30 17:52:00+00:00,-1,144.429,144.433,142.59047321428568,72.90107142857494,win,HALF+SL,1h,double_top,2025-05,OOS
2025-05-30 23:00:00+00:00,2025-05-30 23:51:00+00:00,-1,143.874,144.050075,143.44781249999997,-17.60749999999973,loss,SL,1h,double_top,2025-05,OOS
2025-06-02 02:00:00+00:00,2025-06-02 04:27:00+00:00,-1,143.83450000000002,143.8385,143.3613035714286,66.00749999999778,win,HALF+TP,1h,double_top,2025-06,OOS
2025-06-02 07:00:00+00:00,2025-06-02 09:35:00+00:00,-1,143.5215,143.5255,143.15722767857136,50.75812500001007,win,HALF+TP,1h,double_top,2025-06,OOS
2025-06-02 12:00:00+00:00,2025-06-03 17:00:00+00:00,-1,142.927,143.72975535714286,140.93411160714277,-80.27553571428712,loss,SL,4h,double_top,2025-06,OOS
2025-06-03 22:00:00+00:00,2025-06-04 00:01:00+00:00,1,143.91649999999998,143.9125,144.18329910714283,10.031964285715844,win,HALF+SL,1h,double_bottom,2025-06,OOS
2025-06-04 04:00:00+00:00,2025-06-04 04:09:00+00:00,1,143.9965,143.9925,144.63726785714292,24.99071428571824,win,HALF+SL,1h,double_bottom,2025-06,OOS
2025-06-04 06:00:00+00:00,2025-06-04 09:42:00+00:00,1,143.9315,143.9275,144.66117857142865,28.547142857146923,win,HALF+SL,1h,double_bottom,2025-06,OOS
2025-06-04 12:00:00+00:00,2025-06-05 18:44:00+00:00,-1,143.891,143.89499999999998,142.46062053571427,56.575178571429774,win,HALF+SL,4h,double_top,2025-06,OOS
2025-06-05 20:00:00+00:00,2025-06-12 13:28:00+00:00,1,143.5365,143.5325,145.63379017857142,83.25160714285857,win,HALF+SL,4h,double_bottom,2025-06,OOS
2025-06-12 16:00:00+00:00,2025-06-12 18:04:00+00:00,-1,143.28799999999998,143.83077142857144,141.9450714285713,-54.27714285714558,loss,SL,1h,double_top,2025-06,OOS
2025-06-12 21:00:00+00:00,2025-06-13 03:04:00+00:00,-1,143.5445,143.5485,142.9566205357142,82.06312500001332,win,HALF+TP,1h,double_top,2025-06,OOS
2025-06-13 04:00:00+00:00,2025-06-13 08:26:00+00:00,-1,143.038,143.82145535714284,141.09336160714292,-78.34553571428273,loss,SL,4h,double_top,2025-06,OOS
2025-06-13 13:00:00+00:00,2025-06-16 08:23:00+00:00,1,144.1165,144.1125,145.35451339285726,48.88053571429225,win,HALF+SL,1h,double_bottom,2025-06,OOS
2025-06-16 10:00:00+00:00,2025-06-16 16:06:00+00:00,1,144.2385,143.93441785714288,144.9847053571428,-30.40821428571121,loss,SL,1h,double_bottom,2025-06,OOS
2025-06-16 21:00:00+00:00,2025-06-17 17:37:00+00:00,1,144.37499999999997,144.37099999999998,145.1679598214285,110.77437499999405,win,HALF+TP,1h,double_bottom,2025-06,OOS
2025-06-17 22:00:00+00:00,2025-06-18 06:15:00+00:00,1,145.3735,145.08400714285716,146.08323214285716,-28.949285714284656,loss,SL,1h,double_bottom,2025-06,OOS
2025-06-18 11:00:00+00:00,2025-06-18 12:19:00+00:00,1,144.963,144.959,145.26745089285714,11.53803571428682,win,HALF+SL,1h,double_bottom,2025-06,OOS
2025-06-18 15:00:00+00:00,2025-06-18 15:27:00+00:00,1,144.85299999999998,144.77474642857143,145.0346339285714,-7.8253571428547275,loss,SL,1h,double_bottom,2025-06,OOS
2025-06-18 16:00:00+00:00,2025-06-18 21:48:00+00:00,-1,144.8885,144.89249999999998,144.11742857142855,30.20285714285933,win,HALF+SL,4h,double_top,2025-06,OOS
2025-06-19 08:00:00+00:00,2025-06-20 21:48:00+00:00,1,145.047,145.043,145.97845982142857,130.1643750000011,win,HALF+TP,4h,double_bottom,2025-06,OOS
2025-06-23 04:00:00+00:00,2025-06-23 09:24:00+00:00,1,146.45699999999994,146.45299999999995,147.3163080357141,120.0631249999816,win,HALF+TP,1h,double_bottom,2025-06,OOS
2025-06-23 11:00:00+00:00,2025-06-23 16:03:00+00:00,1,147.3355,147.3315,148.18262946428575,33.24517857143121,win,HALF+SL,1h,double_bottom,2025-06,OOS
2025-06-24 01:00:00+00:00,2025-06-24 01:06:00+00:00,-1,146.15800000000002,146.162,145.95785267857147,27.780624999996917,win,HALF+TP,1h,double_top,2025-06,OOS
2025-06-24 02:00:00+00:00,2025-06-24 09:22:00+00:00,-1,145.92249999999999,145.92649999999998,145.13356249999993,110.21125000000893,win,HALF+TP,1h,double_top,2025-06,OOS
2025-06-24 12:00:00+00:00,2025-06-25 08:18:00+00:00,-1,145.09,145.094,144.19886607142857,35.005357142858884,win,HALF+SL,1h,double_top,2025-06,OOS
2025-06-25 12:00:00+00:00,2025-06-25 19:03:00+00:00,1,145.48049999999998,145.4765,146.1581071428571,26.464285714286007,win,HALF+SL,1h,double_bottom,2025-06,OOS
2025-06-25 20:00:00+00:00,2025-06-26 10:50:00+00:00,-1,145.44650000000001,145.4505,143.9969955357143,202.69062500000246,win,HALF+TP,4h,double_top,2025-06,OOS
2025-06-26 12:00:00+00:00,2025-07-02 10:04:00+00:00,-1,143.92800000000003,143.93200000000002,141.15028571428576,110.4685714285722,win,HALF+SL,4h,double_top,2025-06,OOS
2025-07-02 16:00:00+00:00,2025-07-03 06:52:00+00:00,-1,143.8685,143.8725,142.91040178571427,37.683928571431125,win,HALF+SL,1h,double_top,2025-07,OOS
2025-07-03 08:00:00+00:00,2025-07-03 15:30:00+00:00,1,143.84349999999998,143.8395,144.99580803571428,45.45232142857287,win,HALF+SL,4h,double_bottom,2025-07,OOS
2025-07-03 16:00:00+00:00,2025-07-15 16:52:00+00:00,1,145.01149999999998,145.0075,148.54211160714283,494.04562499999827,win,HALF+TP,4h,double_bottom,2025-07,OOS
2025-07-15 20:00:00+00:00,2025-07-16 08:02:00+00:00,1,148.8975,148.89350000000002,149.4393169642858,21.03267857143294,win,HALF+SL,1h,double_bottom,2025-07,OOS
2025-07-16 11:00:00+00:00,2025-07-16 15:30:00+00:00,1,148.8905,148.590525,149.6264375,-29.997499999998922,loss,SL,1h,double_bottom,2025-07,OOS
2025-07-16 20:00:00+00:00,2025-07-17 15:30:00+00:00,-1,148.03900000000002,149.01181428571428,145.6209642857143,-97.28142857142643,loss,SL,4h,double_top,2025-07,OOS
2025-07-17 16:00:00+00:00,2025-07-18 16:20:00+00:00,1,148.72299999999998,148.27819464285716,149.82101339285708,-44.48053571428261,loss,SL,4h,double_bottom,2025-07,OOS
2025-07-18 18:00:00+00:00,2025-07-21 00:00:00+00:00,1,148.4835,148.4795,149.2905714285714,31.642857142858816,win,HALF+SL,1h,double_bottom,2025-07,OOS
